rank,element,sample,x,y,value
0,6,polynomial,0.2080304793037496,0.20803047930374965,0.072315150578202578
0,6,polynomial,0.24287487918635423,0.2106000179679591,0.026450972223300749
0,6,polynomial,0.27630847260670871,0.21175875016991841,0.0067700942570255197
0,6,polynomial,0.21060001796795907,0.24287487918635417,0.029513763209819386
0,6,polynomial,0.24565092752973,0.24565092752973,0.012550306064667291
0,6,polynomial,0.27917764638874765,0.24690278517035255,0.018588546820318654
0,6,polynomial,0.21175875016991844,0.27630847260670871,0.0084196712330797258
0,6,polynomial,0.2469027851703525,0.2791776463887477,0.016500413828642028
0,6,polynomial,0.28047149890031864,0.28047149890031864,0.044564874601195348
0,6,cell_average,0.24565092752973,0.24565092752973,0.024128170302123584
0,6,center,0.24565092752973,0.24565092752973,0.012550306064667291
0,7,polynomial,0.29509208350325183,0.21175875016991844,0.00680621010461324
0,7,polynomial,0.32620821251968751,0.21060001796795907,0.021695393956105175
0,7,polynomial,0.35591353507387335,0.20803047930374968,0.047083266715438089
0,7,polynomial,0.29796125728529071,0.2469027851703525,0.031944069004029366
0,7,polynomial,0.32898426086306337,0.24565092752973003,0.066399723702960337
0,7,polynomial,0.35848307373808269,0.24287487918635423,0.10682654052191178
0,7,polynomial,0.29925510979686176,0.28047149890031864,0.069184709181954296
0,7,polynomial,0.33023611850368584,0.27917764638874765,0.11994814178465812
0,7,polynomial,0.35964180594004208,0.27630847260670877,0.17368118888107204
0,7,cell_average,0.32898426086306337,0.24565092752973003,0.068274054572797213
0,7,center,0.32898426086306337,0.24565092752973003,0.066399723702960337
0,8,polynomial,0.28136319653524333,0.11469652986857674,0.10647565769538324
0,8,polynomial,0.31292492721904969,0.11398339933398786,0.055224621893508657
0,8,polynomial,0.34361839070106043,0.11240200159760347,0.022919819762710129
0,8,polynomial,0.28762660381305027,0.15323479836477877,0.039925375116694833
0,8,polynomial,0.31898504163466646,0.15231837496799988,0.016951704902159987
0,8,polynomial,0.34922769442144308,0.15028616653638133,0.010109775448831054
0,8,polynomial,0.29273679588263085,0.19061985165275444,0.0076835084435819458
0,8,polynomial,0.32392937101544378,0.18953756556717224,0.0095027473334827143
0,8,polynomial,0.35380421613181234,0.18713754946514569,0.024619760073470772
0,8,cell_average,0.31898504163466646,0.15231837496799988,0.030792283106942556
0,8,center,0.31898504163466646,0.15231837496799988,0.016951704902159987
0,9,polynomial,0.19573533493093684,0.11240200159760345,0.32730463762425199
0,9,polynomial,0.22959159388571634,0.11398339933398791,0.2269766263128935
0,9,polynomial,0.26257958563870032,0.11469652986857673,0.14582817407438389
0,9,polynomial,0.20134463865131949,0.15028616653638127,0.20645735673287963
0,9,polynomial,0.23565170830133314,0.15231837496799983,0.12347714276125871
0,9,polynomial,0.26884299291650726,0.1532347983647788,0.064262452146231136
0,9,polynomial,0.20592116036168873,0.18713754946514566,0.11354611538927946
0,9,polynomial,0.24059603768211044,0.18953756556717222,0.051705691557079929
0,9,polynomial,0.27395318498608778,0.19061985165275441,0.016860860015221458
0,9,cell_average,0.23565170830133314,0.15231837496799983,0.14051250644214011
0,9,center,0.23565170830133314,0.15231837496799983,0.12347714276125871
0,10,polynomial,0.17816779105699918,0.011501124390332457,0.68543495347485683
0,10,polynomial,0.21061217483757708,0.011670646952515277,0.58835367941914651
0,10,polynomial,0.24296348217234948,0.011747093068892484,0.49356744717288503
0,10,polynomial,0.18531385143157775,0.050922045983306199,0.5414665317048829
0,10,polynomial,0.21833255256173009,0.051665885895063497,0.43634209785159478
0,10,polynomial,0.25094284802396882,0.052001320138907042,0.34093691394951059
