case,kind,program,method,cadence,order,resolution,resolution_flag,dofs,ranks,repeat,scale,cfl,dt,rk_method,time,steps,l1_error,l2_error,linf_error,state_l2_error,cell_average_l2_error,downwind_l2_error,reference_l1_error,conservation_drift,total_variation,minimum,maximum,min_density,min_pressure,overshoot,undershoot,filter_applications,active_elements,positivity_applications,limited_elements,rejected_steps,failure_time,runtime_seconds,wall_time_seconds,status,exit_code,failure,profile_prefix,reference,log,command,measured_at_utc,commit,compiler,mfem,host,manifest_profile
lax_scaled,profile,euler,oedg,stage,2,0,-r,2304,1,1,1.0,,cfl,4,0.05,94,nan,nan,nan,nan,,,,0.1021797681980627,,,,0.3470940169083697,0.566209617176972,,,282,0,564,0,0,,0.1292532916666667,0.193240459,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0120_lax_scaled_oedg_p2_r0_np1_s1.0_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0120_lax_scaled_oedg_p2_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method oedg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0120_lax_scaled_oedg_p2_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,oedg,stage,2,0,-r,2304,1,1,100.0,,cfl,4,0.05,94,nan,nan,nan,nan,,,,0.1021797681980645,,,,34.70940169083697,56.62096171769719,,,282,0,564,0,0,,0.1333414166666667,0.200487792,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0121_lax_scaled_oedg_p2_r0_np1_s100.0_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0121_lax_scaled_oedg_p2_r0_np1_s100.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method oedg -cadence auto -scale 100.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0121_lax_scaled_oedg_p2_r0_np1_s100.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,ofdg,step,2,0,-r,2304,1,1,0.01,,cfl,4,0.05,97,nan,nan,nan,nan,,,,0.004347284608611446,,,,0.003381842334441756,0.005549078798253231,,,97,0,388,0,0,,0.08002729166666667,0.150084458,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0122_lax_scaled_ofdg_p2_r0_np1_s0.01_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0122_lax_scaled_ofdg_p2_r0_np1_s0.01_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method ofdg -cadence auto -scale 0.01 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0122_lax_scaled_ofdg_p2_r0_np1_s0.01_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,ofdg,step,2,0,-r,2304,1,1,1.0,,cfl,4,0.05,97,nan,nan,nan,nan,,,,0.1021797681980634,,,,0.3381842334441756,0.5549078798253233,,,97,0,388,0,0,,0.07959695833333334,0.142484458,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0123_lax_scaled_ofdg_p2_r0_np1_s1.0_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0123_lax_scaled_ofdg_p2_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method ofdg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0123_lax_scaled_ofdg_p2_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,ofdg,step,2,0,-r,2304,1,1,100.0,,cfl,4,0.05,97,nan,nan,nan,nan,,,,0.1021797681980654,,,,33.81842334441758,55.49078798253223,,,97,0,388,0,0,,0.07894050000000001,0.148641416,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0124_lax_scaled_ofdg_p2_r0_np1_s100.0_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0124_lax_scaled_ofdg_p2_r0_np1_s100.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method ofdg -cadence auto -scale 100.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0124_lax_scaled_ofdg_p2_r0_np1_s100.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
blast_unassisted,failure,euler,dg,,1,0,-r,,1,1,1.0,,cfl,4,,,,,,,,,,,,,,,,,,,,,,,1.33631e-05,,0.065613042,failed,2,"Nonphysical Euler state after accepted step at t=1.33631e-05: min(rho)=0.998886, min(p)=-1.11781",/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0125_blast_unassisted_dg_p1_r0_np1_s1.0_rep1,,raw/0125_blast_unassisted_dg_p1_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 5 -tf 0.00002 -no-positivity -no-vis -r 0 -o 1 -method dg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0125_blast_unassisted_dg_p1_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
blast_unassisted,failure,euler,ofdg-kxrcf,,1,0,-r,,1,1,1.0,,cfl,4,,,,,,,,,,,,,,,,,,,,,,,1.33631e-05,,0.0587377079,failed,2,"Nonphysical Euler state before filtering at t=1.33631e-05: min(rho)=0.998886, min(p)=-1.11781",/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0126_blast_unassisted_ofdg-kxrcf_p1_r0_np1_s1.0_rep1,,raw/0126_blast_unassisted_ofdg-kxrcf_p1_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 5 -tf 0.00002 -no-positivity -no-vis -r 0 -o 1 -method ofdg-kxrcf -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0126_blast_unassisted_ofdg-kxrcf_p1_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
blast_unassisted,failure,euler,oedg,,1,0,-r,,1,1,1.0,,cfl,4,,,,,,,,,,,,,,,,,,,,,,,1.33631e-05,,0.059799792,failed,2,"Nonphysical Euler state before filtering at t=1.33631e-05: min(rho)=1, min(p)=-36.7836",/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0127_blast_unassisted_oedg_p1_r0_np1_s1.0_rep1,,raw/0127_blast_unassisted_oedg_p1_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 5 -tf 0.00002 -no-positivity -no-vis -r 0 -o 1 -method oedg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0127_blast_unassisted_oedg_p1_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
blast_unassisted,failure,euler,ofdg,,1,0,-r,,1,1,1.0,,cfl,4,,,,,,,,,,,,,,,,,,,,,,,1.33631e-05,,0.059371917,failed,2,"Nonphysical Euler state before filtering at t=1.33631e-05: min(rho)=0.998886, min(p)=-1.11781",/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0128_blast_unassisted_ofdg_p1_r0_np1_s1.0_rep1,,raw/0128_blast_unassisted_ofdg_p1_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 5 -tf 0.00002 -no-positivity -no-vis -r 0 -o 1 -method ofdg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0128_blast_unassisted_ofdg_p1_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
blast_limited,profile,euler,dg,step,1,0,-r,1200,1,1,1.0,,cfl,4,2e-05,2,nan,nan,nan,nan,,,,0.01800000000000017,,,,0.9854785858745717,0.009994258045886089,,,0,0,6,12,0,,0.00078475,0.063721417,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0129_blast_limited_dg_p1_r0_np1_s1.0_rep1,,raw/0129_blast_limited_dg_p1_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 5 -tf 0.00002 -positivity -no-vis -r 0 -o 1 -method dg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0129_blast_limited_dg_p1_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
blast_limited,profile,euler,ofdg-kxrcf,step,1,0,-r,1200,1,1,1.0,,cfl,4,2e-05,2,nan,nan,nan,nan,,,,0.01800000000000017,,,,0.985517273260476,0.009811021734730507,,,2,81,8,12,0,,0.001298958333333333,0.055418541,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0130_blast_limited_ofdg-kxrcf_p1_r0_np1_s1.0_rep1,,raw/0130_blast_limited_ofdg-kxrcf_p1_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 5 -tf 0.00002 -positivity -no-vis -r 0 -o 1 -method ofdg-kxrcf -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0130_blast_limited_ofdg-kxrcf_p1_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
blast_limited,profile,euler,oedg,stage,1,0,-r,1200,1,1,1.0,,cfl,4,2e-05,2,nan,nan,nan,nan,,,,0.01800000000000018,,,,0.9931367008352747,0.009994989490690595,,,6,0,12,17,0,,0.001873666666666667,0.0603093751,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0131_blast_limited_oedg_p1_r0_np1_s1.0_rep1,,raw/0131_blast_limited_oedg_p1_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 5 -tf 0.00002 -positivity -no-vis -r 0 -o 1 -method oedg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0131_blast_limited_oedg_p1_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
blast_limited,profile,euler,ofdg,step,1,0,-r,1200,1,1,1.0,,cfl,4,2e-05,2,nan,nan,nan,nan,,,,0.01800000000000017,,,,0.9881104587492224,0.00981079563563602,,,2,0,8,12,0,,0.001229375,0.060722208,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0132_blast_limited_ofdg_p1_r0_np1_s1.0_rep1,,raw/0132_blast_limited_ofdg_p1_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 5 -tf 0.00002 -positivity -no-vis -r 0 -o 1 -method ofdg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0132_blast_limited_ofdg_p1_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
riemann_2d,profile,euler,dg,step,1,0,-r,102400,2,1,1.0,,cfl,4,0.001,2,nan,nan,nan,nan,,,,0.001212905265338729,,,,0.496575834225448,0.3310008340452221,,,0,0,6,0,0,,0.04732354166666667,0.197749875,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0133_riemann_2d_dg_p1_r0_np2_s1.0_rep1,,raw/0133_riemann_2d_dg_p1_r0_np2_s1.0_rep1.log,mpirun --oversubscribe -np 2 /Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -tf 0.001 -positivity -no-vis -r 0 -o 1 -method dg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0133_riemann_2d_dg_p1_r0_np2_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
riemann_2d,profile,euler,ofdg-kxrcf,step,1,0,-r,102400,2,1,1.0,,cfl,4,0.001,2,nan,nan,nan,nan,,,,0.001212908597666574,,,,0.508069456692499,0.3723335566788382,,,2,8338,8,0,0,,0.07878266666666668,0.233175333,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0134_riemann_2d_ofdg-kxrcf_p1_r0_np2_s1.0_rep1,,raw/0134_riemann_2d_ofdg-kxrcf_p1_r0_np2_s1.0_rep1.log,mpirun --oversubscribe -np 2 /Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -tf 0.001 -positivity -no-vis -r 0 -o 1 -method ofdg-kxrcf -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0134_riemann_2d_ofdg-kxrcf_p1_r0_np2_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
riemann_2d,profile,euler,oedg,stage,1,0,-r,102400,2,1,1.0,,cfl,4,0.001,2,nan,nan,nan,nan,,,,0.001212921946425528,,,,0.5180258556295929,0.3838141407646763,,,6,0,12,0,0,,0.1066087083333333,0.263712625,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0135_riemann_2d_oedg_p1_r0_np2_s1.0_rep1,,raw/0135_riemann_2d_oedg_p1_r0_np2_s1.0_rep1.log,mpirun --oversubscribe -np 2 /Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -tf 0.001 -positivity -no-vis -r 0 -o 1 -method oedg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0135_riemann_2d_oedg_p1_r0_np2_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
riemann_2d,profile,euler,ofdg,step,1,0,-r,102400,2,1,1.0,,cfl,4,0.001,2,nan,nan,nan,nan,,,,0.001212908597662442,,,,0.5099375167886646,0.3743841806718494,,,2,0,8,0,0,,0.069608375,0.223180625,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0136_riemann_2d_ofdg_p1_r0_np2_s1.0_rep1,,raw/0136_riemann_2d_ofdg_p1_r0_np2_s1.0_rep1.log,mpirun --oversubscribe -np 2 /Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 6 -tf 0.001 -positivity -no-vis -r 0 -o 1 -method ofdg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0136_riemann_2d_ofdg_p1_r0_np2_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
