x,density,velocity,pressure
-3.0175000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.0125000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.0074999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.0024999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.9975000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.9925000000000002,0.44500000000000001,0.69799999999999995,3.528
-2.9874999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.9824999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.9775,0.44500000000000001,0.69799999999999995,3.528
-2.9725000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.9674999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.9624999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.9575,0.44500000000000001,0.69799999999999995,3.528
-2.9525000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.9474999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.9424999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.9375,0.44500000000000001,0.69799999999999995,3.528
-2.9325000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.9274999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.9224999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.9175,0.44500000000000001,0.69799999999999995,3.528
-2.9125000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.9074999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.9024999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.8975,0.44500000000000001,0.69799999999999995,3.528
-2.8925000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.8875000000000002,0.44500000000000001,0.69799999999999995,3.528
-2.8824999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.8774999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.8725000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.8675000000000002,0.44500000000000001,0.69799999999999995,3.528
-2.8624999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.8574999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.8525,0.44500000000000001,0.69799999999999995,3.528
-2.8475000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.8424999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.8374999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.8325,0.44500000000000001,0.69799999999999995,3.528
-2.8275000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.8224999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.8174999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.8125,0.44500000000000001,0.69799999999999995,3.528
-2.8075000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.8024999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.7974999999999999,0.44500000000000001,0.69799999999999995,3.528
-2.7925,0.44500000000000001,0.69799999999999995,3.528
-2.7875000000000001,0.44500000000000001,0.69799999999999995,3.528
-2.7824999999999998,0.44500000000000001,0.69799999999999995,3.528
-2.7774999999999999,0.44500000000000001,0.69799999999999995,3.528
