family,n,p,amplitude,basis,map,extra,field,derivative,order,method,error_ratio,face_ratio,jump_ratio,relative_l2,error_l2
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxx,3,physical_k,3.1137496138489293,2.3021054490714516,0.6866020918644936,0.8585307465631544,532.667530595933
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxx,3,physical_k1,2.6629487129137375,2.088026193855287,0.9716683659209777,0.7342348069314425,455.5492544109871
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxx,3,physical_k2,2.1777583572507058,1.8223789008656448,1.1062332226377318,0.6004569217668987,372.54799205176886
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxy,3,physical_k,3.7599353340233144,2.8850796298159938,0.9083342629755019,0.5473070498688545,3.761150028790856
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxy,3,physical_k1,2.505022109867943,2.142039628596253,1.172558158649211,0.3646382554513306,2.505831389012161
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxy,3,physical_k2,1.6581667060540037,1.5209222545201477,1.3715935918073363,0.24136753626293764,1.6587023978259685
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xyy,3,physical_k,13.626747719695059,8.059031421097943,7.0922405218502265,0.358176396990069,0.7534844415943589
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xyy,3,physical_k1,10.824657372596292,6.3797325655496175,8.86018661653988,0.2845240005995568,0.5985442075846619
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xyy,3,physical_k2,9.782547350975285,6.673651446274479,9.876486231495043,0.25713234262734863,0.5409212366547678
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yyy,3,physical_k,8.479339093799185,5.9156281437890925,4.754214088839537,0.4707080563559207,24.58587002219875
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yyy,3,physical_k1,4.866899576917407,3.8500984073488196,4.616822377136206,0.2701730423784489,14.111590430047647
tri,2.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yyy,3,physical_k2,2.6166736774594774,2.3172986066410366,3.3665314989786563,0.14525771020708045,7.587053449905482
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,x,1,physical_k,26.82555376733733,28.66197312452729,16.69661499467945,0.006935453568509867,0.013946514802516005
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,x,1,physical_k1,9.357866043742062,11.498944633847753,7.634507633155645,0.0024193739301565293,0.004865122950711216
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,x,1,physical_k2,3.3157993219822184,4.60207688843966,2.986712645290041,0.0008572636538860455,0.0017238728686564462
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,y,1,physical_k,59.695253798631,62.64380803084479,40.42263595416835,0.0006634812760022307,0.0011666760498219
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,y,1,physical_k1,12.561451485261042,14.808915937186997,13.718626347010282,0.0001396139111493692,0.0002454993264337186
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,y,1,physical_k2,3.361699110369278,4.271818383004238,4.441903117414408,3.736351340103562e-05,6.57005974378715e-05
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xx,2,physical_k,16.01391534845498,11.248997378752511,9.490902719526014,0.14240368582127153,2.6762046920164284
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xx,2,physical_k1,7.56164474257213,6.087200685191715,5.117917949368502,0.0672418992346679,1.2636827845718137
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xx,2,physical_k2,3.4706630153368936,3.1514234524911737,3.019183377875993,0.030862858637205528,0.5800083517332072
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xy,2,physical_k,11.638274667336836,8.835476295449967,8.35004809770581,0.019254620691078195,0.02241710625112054
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xy,2,physical_k1,5.1141992723544005,4.510112520894546,4.364827965253687,0.00846104512416575,0.009850734043898112
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xy,2,physical_k2,2.322468080004462,2.396412698806602,2.2052732357719975,0.00384234289238126,0.004473430573039519
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yy,2,physical_k,38.25292917904184,28.844134960563142,35.93570834979272,0.020346176045626066,0.1320579439338612
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yy,2,physical_k1,9.796409878119713,8.589378910222546,9.185870724788403,0.005210567772795234,0.03381946884074569
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yy,2,physical_k2,2.670299105678868,2.6064218437659337,4.054101975945036,0.0014202932132158605,0.009218489071356716
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxx,3,physical_k,6.872849283444054,4.820331067007071,3.1071456859367657,0.5617039646854814,348.5040751221967
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxx,3,physical_k1,4.3827112000211335,3.447887427465571,3.1748487626229913,0.35819005416771027,222.23573518051393
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxx,3,physical_k2,2.60857759256119,2.2872123996958207,2.3638380159228154,0.21319373021331234,132.27409532607481
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxy,3,physical_k,6.37167172126011,4.88430967678144,2.7690548970198146,0.2618766334600865,1.799643011567411
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxy,3,physical_k1,3.1252191070120787,2.6654533379213,2.4387822665733845,0.12844695934956352,0.8827006430329608
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxy,3,physical_k2,1.6892951778843865,1.5445323472107995,1.8521102699658551,0.06943027724241123,0.47713196698603977
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xyy,3,physical_k,53.43530346717163,28.770356736180847,30.238621041724578,0.19695357713108927,0.4143250569599787
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xyy,3,physical_k1,36.44656646084419,23.39438589388564,25.78310154230292,0.13433593846845612,0.28259829635218897
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xyy,3,physical_k2,24.102685711218204,18.607439151442886,20.754769847712517,0.08883846186458433,0.1868866831892165
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yyy,3,physical_k,19.255102470826458,13.84423967500637,11.928253460774409,0.19268794291693556,10.064413930103868
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yyy,3,physical_k1,6.808836275735305,5.754891051892438,8.175477625512965,0.06813677868593199,3.5588980513156243
tri,4.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yyy,3,physical_k2,2.260815790088822,2.185584080874723,3.067031545351079,0.022624233995449806,1.181701627692875
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,x,1,physical_k,46.91542502949729,51.506742546641,31.25341786955222,0.0007176565891382507,0.001443136796270172
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,x,1,physical_k1,9.925355069561762,12.651834597931618,9.891114821237323,0.00015182632280810146,0.0003053077981905848
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,x,1,physical_k2,2.1432909642394047,3.1079463711502604,2.129510492656723,3.278552591093014e-05,6.592846710143947e-05
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,y,1,physical_k,111.42571048314835,119.07619606189351,68.53648862941304,4.829491661321381e-05,8.492255106320754e-05
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,y,1,physical_k1,12.8997393982757,15.676050549200728,14.999587052565996,5.591095949674319e-06,9.831472224875918e-06
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,y,1,physical_k2,2.054264007333777,2.7073947905782503,2.622185728451022,8.903735816942849e-07,1.5656470962013366e-06
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xx,2,physical_k,31.730555505976152,23.802899266925042,27.385588858939887,0.0316268973323666,0.5943669965188312
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xx,2,physical_k1,9.211173850955078,8.084056581599873,7.643285962331127,0.00918108255746952,0.17254087263533205
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xx,2,physical_k2,2.6030289641540474,2.6143995669682134,3.0676156666271472,0.0025945253239254306,0.04875913713468941
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xy,2,physical_k,20.23467202881887,15.99604706305213,15.094167328782696,0.003480481954451984,0.0040521355901967215
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xy,2,physical_k1,5.275197053160234,4.907002830394712,4.5908876548356945,0.0009073647511337595,0.0010563953640546943
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xy,2,physical_k2,1.4221004406490065,1.539179016850948,1.413871421780625,0.00024460959456361385,0.00028478562934853007
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yy,2,physical_k,74.81931063994844,59.08632338484822,92.6852234549582,0.003093241049003239,0.020076846484919572
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yy,2,physical_k1,10.407253704852513,9.666824200816354,9.443112803489024,0.00043026518277024066,0.0027926591835019123
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yy,2,physical_k2,1.5787484537484004,1.6429952149667215,2.7543361790070318,6.526990801459632e-05,0.00042363782923291344
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxx,3,physical_k,15.595089931087252,11.073759146092804,9.717915704610492,0.251844287426253,156.2544791960662
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxx,3,physical_k1,6.341697084696729,5.270780250449705,7.105070597189896,0.10241173282270687,63.54042070723822
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxx,3,physical_k2,2.380844224995311,2.2683802824679504,2.8520932183976933,0.03844812822282013,23.85478865896274
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxy,3,physical_k,12.097756001977354,9.431146427689782,6.7211000500706275,0.09908472942541076,0.6809203956361032
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxy,3,physical_k1,3.9125461822191987,3.524244367065335,3.5422660795795853,0.03204508172972316,0.22021707942413246
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xxy,3,physical_k2,1.3433316722355952,1.3727565371257326,1.5145960617777658,0.011002342521232285,0.0756092231964063
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xyy,3,physical_k,178.03683075779264,99.66926218596922,92.99769100906433,0.062209502767991455,0.13086817793943922
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xyy,3,physical_k1,76.09965927446902,51.059188877806484,48.448804356326406,0.026590688814938233,0.05593799725973837
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,xyy,3,physical_k2,31.53733380560616,25.102435722058367,24.967962790238424,0.0110197527462393,0.023181907893105487
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yyy,3,physical_k,41.67751761486454,31.559004441317555,17.35367833070948,0.06000193245889123,3.1340014104190033
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yyy,3,physical_k1,8.15223049205308,7.406068583462973,9.054683786183062,0.011736533540544276,0.6130188005977333
tri,8.0,4.0,0.7,gll,separable,0.0,represented_quadratic,yyy,3,physical_k2,1.4939618048851484,1.5742934034267244,1.3374310458288101,0.0021508141665546572,0.11234062563151034
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,x,1,physical_k,129.53159460219416,134.1338896921373,763.2845705849205,0.00010178248916429686,0.0001751586674573328
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,x,1,physical_k1,5.722819929061442,7.251435946025047,9.602111246699824,4.496840011950656e-06,7.738664191938314e-06
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,x,1,physical_k2,0.26352235667484425,0.3955402928293312,2.126762399410982,2.0706887377693848e-07,3.563472292774493e-07
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,y,1,physical_k,208.61155180333668,217.93241210317117,1880.2631784350283,3.863307248866381e-05,6.426682057353215e-05
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,y,1,physical_k1,5.828753338354741,7.41861152655728,15.126103815835801,1.0794351908732513e-06,1.7956601239252616e-06
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,y,1,physical_k2,0.1688526147748279,0.2531690789291527,2.130318578613513,3.1270057914367206e-08,5.201831156184343e-08
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xx,2,physical_k,77.10114058316003,59.78480993478775,11.165529090706736,0.005566976349393656,0.020242517326701508
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xx,2,physical_k1,5.226441757633157,5.083353460371781,5.165279293452383,0.00037736766844383173,0.0013721760409208896
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xx,2,physical_k2,0.3420648912244211,0.40008430210778495,0.10922046155245717,2.4698300764440103e-05,8.980741964508581e-05
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xy,2,physical_k,3724.5081451011843,3052.787032885359,6345.984664672089,0.001047652301181808,0.0010721496088949185
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xy,2,physical_k1,150.02044048028682,155.45213588269772,858.2548157091551,4.219866182873151e-05,4.318539531152327e-05
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xy,2,physical_k2,6.533366370936678,8.274630855766276,18.32787600207572,1.8377450246627663e-06,1.880717111219171e-06
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yy,2,physical_k,123.53694542767622,96.7242564448375,15.539103705907277,0.002259962180192138,0.0066004839252601115
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yy,2,physical_k1,5.26336252235476,5.151710542366589,5.143737857899897,9.628698686035014e-05,0.0002812174091025896
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yy,2,physical_k2,0.21587479202464538,0.25371521529038454,0.0537982627980319,3.949173779095591e-06,1.1534024009535882e-05
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxx,3,physical_k,41.412541196770526,30.637472016989072,343.41608066740315,0.13705465357865002,1.3478083898404054
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxx,3,physical_k1,4.514003943790782,4.378803133919933,11.177558199787587,0.014939079537025633,0.1469123171723725
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxx,3,physical_k2,0.43152030961025556,0.5155054772674142,5.865414475262991,0.0014281148858934895,0.014044216483015227
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxy,3,physical_k,1098.8588404015122,637.5687041900351,646.9838190810591,0.07934153702636358,0.06046959934813731
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxy,3,physical_k1,79.71796596514895,61.87903220168037,16.789260285399436,0.005755922158281208,0.004386835947918146
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxy,3,physical_k2,5.463969419339613,5.3059075896421755,5.312721921717444,0.00039451812740301414,0.00030067924058126925
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xyy,3,physical_k,3006.422823727742,1779.9714376514326,1717.5642828157293,0.05500521866024872,0.02624114396192682
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xyy,3,physical_k1,153.35867280591367,122.02004132705741,52.70852699705434,0.0028058353151654792,0.0013385698708607357
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xyy,3,physical_k2,7.347040766205986,7.260266447712834,6.581969881727972,0.0001344207410419522,6.412762467027348e-05
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yyy,3,physical_k,66.91301352031708,50.19270917166618,833.882010994879,0.08637504043858345,0.3914882859705642
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yyy,3,physical_k1,4.576998132045993,4.4950795276764755,12.510315786956832,0.005908243821999668,0.026778664707143934
quad,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yyy,3,physical_k2,0.27418249187179655,0.3313651326079178,5.695801246089415,0.0003539300141636452,0.0016041608072760903
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,x,1,physical_k,125.03307441960418,121.15371762417202,162.37259889303067,8.386556056234316e-05,0.00014432521698256207
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,x,1,physical_k1,5.270248088434634,6.136464285898159,3.8701906853594097,3.5350031364971956e-06,6.083427944534338e-06
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,x,1,physical_k2,0.23505046360603193,0.3198670861941871,0.423966195750743,1.576593951821417e-07,2.7131788384204844e-07
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,y,1,physical_k,214.75548916576602,207.5983953176476,277.62137353022257,3.496404482498785e-05,5.8163326148904865e-05
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,y,1,physical_k1,5.881916223230744,6.8284695209364,3.842448517890917,9.576266631635246e-07,1.5930294168557167e-06
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,y,1,physical_k2,0.1709600036821908,0.23242774374647082,0.30507477437746977,2.783376227189385e-08,4.630197109844278e-08
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xx,2,physical_k,81.187053766476,63.45911481534652,19.08462845047108,0.004865217159394765,0.0176907959484939
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xx,2,physical_k1,5.195132626171403,4.98760299579166,5.085962559156588,0.0003113236313622396,0.0011320281615258174
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xx,2,physical_k2,0.32526796692087434,0.37039163347168663,0.15280243034726307,1.949201529860586e-05,7.087643859980436e-05
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xy,2,physical_k,65.9006841212686,54.37571708977338,33.618977247313474,0.0010400090401410298,0.0010643276250876116
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xy,2,physical_k1,2.8874049479984016,2.9570638604101114,2.518747643063779,4.556746699230581e-05,4.6632973419733284e-05
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xy,2,physical_k2,0.14115666455918865,0.17240059375809622,0.14214424743727153,2.22765831910889e-06,2.2797477683100844e-06
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yy,2,physical_k,130.3881565731223,102.1849079372025,26.85237057192508,0.002027982520185469,0.0059229601904464725
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yy,2,physical_k1,5.299990341519803,5.086440933076481,5.170168264706543,8.243300658772857e-05,0.000240755239030993
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yy,2,physical_k2,0.20968930792370113,0.23834262141361928,0.0817779515684637,3.2613870946213904e-06,9.525262537919575e-06
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxx,3,physical_k,44.11722647288087,33.62719009884043,105.17460063147185,0.12905377530937737,1.2691269983236577
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxx,3,physical_k1,4.529423490801622,4.363606323480904,4.21469846118538,0.01324968154610191,0.13029861799112216
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxx,3,physical_k2,0.41177453775232076,0.47875616705788054,1.6134046054171072,0.0012045421464986442,0.011845581077154893
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxy,3,physical_k,39.62091026343263,30.295343518024833,30.41188228946074,0.07097517582510388,0.05409323548120225
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxy,3,physical_k1,2.7440748548808265,2.7467535220827166,1.9779719822838107,0.004915616375481515,0.003746402753399397
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xxy,3,physical_k2,0.19077138571711522,0.23511729595532635,0.24261166226569783,0.00034173956513481425,0.00026045442727234134
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xyy,3,physical_k,1216.1503228188346,778.180897732748,743.0011380225677,0.05345511078622072,0.02550163951362847
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xyy,3,physical_k1,62.98015668212534,52.59671485680868,30.750972315190097,0.0027682525668153444,0.001320640402821859
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,xyy,3,physical_k2,3.27634878239249,3.341778959087516,2.920852939668262,0.00014400981840069743,6.870225168861409e-05
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yyy,3,physical_k,70.47666730826596,54.28063220825663,184.36596711285273,0.08200520633599938,0.3716823460357194
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yyy,3,physical_k1,4.578734203011886,4.446994020249642,3.816350892951779,0.005327721321346431,0.02414749072917422
tri,8.0,3.0,0.3,gll,separable,0.0,represented_quadratic,yyy,3,physical_k2,0.2626548105366213,0.30751662964154997,1.1472245765839244,0.0003056197569471651,0.0013851982493838612
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,x,1,physical_k,3.835729814215666,3.4654780741614872,2.6813410991473217,0.005341840631808498,0.007577383863597985
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,x,1,physical_k1,0.973077267508324,0.9791346760860762,0.9675895859577701,0.0013551589755359372,0.0019222886756843458
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,x,1,physical_k2,1.001699038707121,1.010717324146032,0.9958597428777931,0.001395019171052686,0.0019788302356309254
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,y,1,physical_k,2.015040259360349,1.8853101961825278,1.7055569094829233,0.005622750455085094,0.011963780325184224
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,y,1,physical_k1,0.9816912078599142,0.98163881293934,0.9654897702522909,0.002739302433341736,0.00582853762025033
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,y,1,physical_k2,1.0009265852591431,1.0056631163267258,1.001599800348834,0.0027929766597115766,0.005942742698093014
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xx,2,physical_k,1.5168793505345508,1.4166683937056295,2.9632292097587967,0.04697508068946481,0.13246195867407806
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xx,2,physical_k1,0.9610730838758367,0.9628375406572164,1.1528917026377206,0.029762739961903043,0.08392600444739862
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xx,2,physical_k2,0.9985674407412752,1.0127718189986585,0.9497416403147788,0.030923874127605066,0.08720021076306284
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xy,2,physical_k,8.779411587040086,7.665514471135842,7.7253498781328656,0.04912684466073596,0.20779436581247948
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xy,2,physical_k1,1.1032184324714758,1.1176647343424777,0.8922009357227196,0.006173265716223148,0.02611138255170191
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xy,2,physical_k2,1.0984387610888666,1.1329350424226259,1.2729001142591938,0.006146520168276697,0.025998255518768696
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,yy,2,physical_k,1.1818045490320375,1.1434654621272584,2.0040673317088937,0.04891963559675045,0.31037688431256366
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,yy,2,physical_k1,0.9775145585625955,0.9763744713576968,1.1019355849882662,0.04046325260345923,0.2567242809357342
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,yy,2,physical_k2,1.002417254258547,1.0097124875942414,0.954418766150089,0.04149407517037226,0.26326446654207997
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xxx,3,physical_k,0.7194592697563381,0.6790425758440041,0.6301895016218829,0.28361004657128364,1.6091997785534524
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xxx,3,physical_k1,0.9527749677070859,0.9474305554041209,0.9651607794628407,0.37558283605807885,2.131052210314521
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xxx,3,physical_k2,0.9993923546862493,1.0215611560185573,1.0110353294370737,0.39395935832690687,2.2353203627410183
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xxy,3,physical_k,5.189088454479291,4.067550897717189,9.096731139364257,0.2784219157382738,2.369643585798616
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xxy,3,physical_k1,0.8945911533094489,0.8680605891435585,1.7625171632754792,0.04799952532933308,0.4085230396336814
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xxy,3,physical_k2,0.9481645629104124,0.9296793754672238,1.3035369541564252,0.05087402081434563,0.4329878155849759
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xyy,3,physical_k,5.167559387369101,4.196603110485604,6.315196356884481,0.2784527236946545,3.5548586875868953
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xyy,3,physical_k1,0.9626431013480692,0.953421243075669,1.2658402668330333,0.051871797384937,0.6622198092657062
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xyy,3,physical_k2,1.2640367277891396,1.3115358664765004,1.0338807555130702,0.06811232214636649,0.869554001487314
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,yyy,3,physical_k,0.8112640475626903,0.7923943421940359,0.8459326658314693,0.2784529677164013,5.332292704325254
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,yyy,3,physical_k1,0.973376128113271,0.9702279248833766,0.9501907222617135,0.33409525837085224,6.397826259029033
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,yyy,3,physical_k2,1.0051564410285012,1.0193738718707568,1.0127650419801146,0.3450033251991408,6.606712541131852
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,x,1,physical_k,2.3071581460519743,2.1828511719510955,2.9298065457669327,0.09655774012223292,0.5459979492701379
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,x,1,physical_k1,1.070197550856278,1.0910978097571917,1.1332013296848606,0.044789238731579674,0.2532664130897807
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,x,1,physical_k2,1.0009895149165304,1.0068833741473637,1.0085137748338902,0.04189278728542477,0.23688806219052466
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,y,1,physical_k,3.7250550836830065,3.4559483024102446,3.9639508049170895,0.0932757491615172,0.39557963733166585
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,y,1,physical_k1,1.2622722984589057,1.3149581521267277,1.3345731471265796,0.03160742368624904,0.13404613000903315
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,y,1,physical_k2,1.0044798378642454,1.0193943537023384,1.0106986988552757,0.02515227487637333,0.10667003870891549
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xx,2,physical_k,1.407046723158908,1.3724554785702725,1.445823165905579,0.308993658234425,13.988961599163458
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xx,2,physical_k1,1.0101517654262426,1.0280282490785113,1.0434088658446496,0.22183377725386752,10.04300285362945
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xx,2,physical_k2,1.0031753874248772,1.0130125284718816,0.9939618544625212,0.22030173391487418,9.973643192463935
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xy,2,physical_k,5.451409677854117,4.3700577349367045,5.088800223271932,0.31187697061710146,10.58962259263286
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xy,2,physical_k1,1.9425712366091776,1.8986114676283927,2.141768550071358,0.11113515004069002,3.773537024480771
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xy,2,physical_k2,1.0141078739965828,1.0128583319938627,1.107803307969359,0.05801745058821228,1.9699527807398947
