id,status,peak_mib,n,order,curved,jump,repeat,method,cells,dofs,cycles,steps,tf,dt,common_setup,filter_setup,dg_seconds,detector_seconds,decay_seconds,total_seconds,active_count,mass_drift,l2_error
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,1.0,dg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.0,0.3867219999999998,0.0,0.0,0.3867219999999998,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,1.0,ofdg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.02573799999999959,0.3925899999999984,0.0,0.1781780000000017,0.5707680000000002,0.0,6.661338147750939e-15,2.396964479215863e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,2.0,dg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.0,0.4101049999999997,0.0,0.0,0.4101059999999999,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,2.0,ofdg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.02589000000000041,0.3939979999999981,0.0,0.1824150000000024,0.5764190000000005,0.0,6.661338147750939e-15,2.396964479215863e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,2.0,ofdg-kxrcf,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.05317099999999986,0.3958829999999995,0.09705799999999964,0.05034200000000144,0.543285,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,3.0,ofdg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.02573100000000039,0.4168030000000007,0.0,0.179257999999999,0.5960640000000001,0.0,6.661338147750939e-15,2.396964479215863e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,3.0,ofdg-kxrcf,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.05242600000000053,0.3897960000000014,0.0963169999999991,0.04945799999999956,0.5355730000000003,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,3.0,dg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.0,0.3952229999999997,0.0,0.0,0.3952249999999999,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,4.0,ofdg-kxrcf,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.05346999999999902,0.3928960000000004,0.09687300000000221,0.04904199999999648,0.538810999999999,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,4.0,dg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.0,0.3898879999999991,0.0,0.0,0.3898879999999991,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,4.0,ofdg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.04918099999999903,0.3891060000000035,0.0,0.1795049999999971,0.5686119999999999,0.0,6.661338147750939e-15,2.396964479215863e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,-1.0,dg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,0.0,0.472886,0.0,0.0,0.4728870000000001,0.0,2.681188604469753e-14,4.217985507848509e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,-1.0,ofdg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,1.102923,0.4850989999999995,0.0,0.3438690000000002,0.828973,0.0,2.919886554764162e-14,4.319431393087278e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,-1.0,ofdg-kxrcf,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,1.199733,0.4722820000000008,0.2504549999999997,0.0851500000000005,0.8078880000000002,118.0,2.703393064962256e-14,4.217934337388661e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,0.0,ofdg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,1.101336,0.4888850000000007,0.0,0.3515159999999993,0.8404049999999996,0.0,2.919886554764162e-14,4.319431393087278e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,0.0,ofdg-kxrcf,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,1.199120000000001,0.4766700000000004,0.248796000000004,0.0855159999999966,0.810982000000001,118.0,2.703393064962256e-14,4.217934337388661e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,0.0,dg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,9.999999992515995e-07,0.4726739999999996,0.0,0.0,0.4726749999999988,0.0,2.681188604469753e-14,4.217985507848509e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,1.0,ofdg-kxrcf,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,1.169099000000001,0.4761260000000007,0.2532249999999987,0.08414300000000097,0.8134949999999996,118.0,2.703393064962256e-14,4.217934337388661e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,1.0,dg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,0.0,0.4745799999999996,0.0,0.0,0.4745810000000006,0.0,2.681188604469753e-14,4.217985507848509e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,1.0,ofdg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,1.069332000000001,0.497954,0.0,0.3650369999999992,0.8629949999999997,0.0,2.919886554764162e-14,4.319431393087278e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,2.0,dg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,0.0,0.4745300000000015,0.0,0.0,0.474532,0.0,2.681188604469753e-14,4.217985507848509e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,2.0,ofdg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,1.099912000000002,0.4829900000000009,0.0,0.3469690000000014,0.8299599999999998,0.0,2.919886554764162e-14,4.319431393087278e-06
curved_p2_n64_smooth,ok,226.203125,64.0,2.0,1.0,0.0,2.0,ofdg-kxrcf,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.077794,1.197689,0.4798039999999943,0.2479349999999947,0.08823500000000806,0.8159759999999991,118.0,2.703393064962256e-14,4.217934337388661e-06
