family,n,p,amplitude,basis,map,extra,field,derivative,error_l2_fe_over_recursive,error_l2_fe_minus_direct,face_rms_fe_over_recursive,face_rms_fe_minus_direct,jump_rms_fe_over_recursive,jump_rms_fe_minus_direct,fe_operator_relative_l2
hex,2.0,3.0,0.0,gll,shear,0.0,constant,zz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,constant,xxx,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,constant,xxy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,constant,xxz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,constant,xyy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,constant,xyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,constant,xzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,constant,yyy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,constant,yyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,constant,yzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,constant,zzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,x,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,y,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,z,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xx,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,yy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,yz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,zz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xxx,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xxy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xxz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xyy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,yyy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,yyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,yzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,represented_polynomial,zzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,x,0.9999999999988477,0.0,0.999999999999207,0.0,0.9999999999984853,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,y,0.9999999999996154,0.0,0.9999999999996788,0.0,0.9999999999996214,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,z,0.9999999999952129,0.0,0.9999999999952531,0.0,0.9999999999850036,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,xx,0.9999999999986872,0.0,0.9999999999993869,0.0,0.9999999999995988,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,xy,0.9999999999996538,0.0,0.9999999999997184,0.0,1.0000000000000102,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,xz,1.0000000000001756,0.0,1.0000000000008402,0.0,0.9999999999997967,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,yy,0.9999999999997234,0.0,0.9999999999998321,0.0,0.9999999999998563,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,yz,0.9999999999995905,0.0,0.9999999999998007,0.0,1.0000000000006835,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,zz,0.9999999999763405,0.0,0.9999999999852299,0.0,0.9999999999817604,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,xxx,0.9999999999986786,0.0,0.9999999999998388,0.0,0.999999999998617,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,xxy,0.9999999999990536,0.0,0.999999999999525,0.0,0.999999999996256,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,xxz,1.000000000000605,0.0,1.0000000000017366,0.0,1.0000000000006237,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,xyy,0.9999999999997271,0.0,0.9999999999997813,0.0,0.9999999999994501,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,xyz,0.9999999999997125,0.0,0.9999999999996323,0.0,0.999999999997591,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,xzz,0.9999999999695353,0.0,0.9999999999726621,0.0,0.9999999999042893,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,yyy,0.9999999999997643,0.0,0.9999999999999325,0.0,0.9999999999997543,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,yyz,1.0000000000001836,0.0,1.0000000000005764,0.0,0.999999999998726,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,yzz,0.9999999999805562,0.0,0.9999999999849699,0.0,0.99999999996867,0.0,0.0
hex,2.0,3.0,0.0,gll,shear,0.0,sine,zzz,0.9999999999776853,0.0,0.9999999999923599,0.0,0.9999999999778761,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,x,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,constant,y,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,constant,z,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,constant,xx,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,xy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,xz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,yy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,yz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,zz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,xxx,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,constant,xxy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,xxz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,xyy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,xyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,xzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,yyy,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,constant,yyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,yzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,constant,zzz,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,x,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,y,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,z,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,xx,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,xy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,xz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,yy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,yz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,zz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,xxx,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,xxy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,xxz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,xyy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,xyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,xzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,yyy,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,yyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,yzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,represented_polynomial,zzz,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,sine,x,0.9999999999998231,0.0,0.9999999999999699,0.0,0.9999999999996839,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,y,0.99999999999992,0.0,0.9999999999999774,0.0,0.9999999999997629,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,z,0.9999999999990695,0.0,0.9999999999996525,0.0,0.9999999999993969,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,xx,0.9999999999996835,0.0,1.000000000000081,0.0,0.9999999999996942,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,xy,0.9999999999998378,0.0,0.999999999999915,0.0,0.9999999999960414,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,xz,0.9999999999992387,0.0,0.999999999999592,0.0,0.9999999999982998,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,yy,0.9999999999998441,0.0,1.0000000000000193,0.0,0.9999999999998492,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,yz,0.9999999999992251,0.0,0.9999999999993786,0.0,0.9999999999992683,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,zz,0.9999999999983972,0.0,1.0000000000005493,0.0,0.9999999999984612,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,xxx,0.9999999999996633,0.0,1.000000000000342,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,sine,xxy,0.9999999999989313,0.0,0.9999999999991167,0.0,0.9999999999986948,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,xxz,0.9999999999991657,0.0,0.9999999999996414,0.0,0.9999999999991581,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,xyy,0.9999999999998709,0.0,1.0000000000000013,0.0,1.00000000000002,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,xyz,0.9999999999990011,0.0,0.9999999999990424,0.0,0.9999999999857625,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,xzz,0.9999999999969867,0.0,0.9999999999987809,0.0,0.9999999999996549,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,yyy,0.9999999999998458,0.0,1.000000000000139,0.0,nan,0.0,nan
hex,4.0,2.0,0.0,gll,shear,0.0,sine,yyz,0.9999999999993723,0.0,0.9999999999994607,0.0,0.9999999999992603,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,yzz,0.9999999999946599,0.0,0.9999999999967142,0.0,0.9999999999989213,0.0,0.0
hex,4.0,2.0,0.0,gll,shear,0.0,sine,zzz,0.999999999998368,0.0,1.0000000000020497,0.0,nan,0.0,nan
hex,4.0,3.0,0.0,gll,shear,0.0,constant,x,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,3.0,0.0,gll,shear,0.0,constant,y,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,3.0,0.0,gll,shear,0.0,constant,z,nan,0.0,nan,0.0,nan,0.0,nan
hex,4.0,3.0,0.0,gll,shear,0.0,constant,xx,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,xy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,xz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,yy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,yz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,zz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,xxx,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,xxy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,xxz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,xyy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,xyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,xzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,yyy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,yyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,yzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,constant,zzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,x,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,y,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,z,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xx,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,yy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,yz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,zz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xxx,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xxy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xxz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xyy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,xzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,yyy,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,yyz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,yzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,represented_polynomial,zzz,nan,0.0,nan,0.0,nan,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,x,0.9999999999825315,0.0,0.9999999999886873,0.0,0.9999999999809529,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,y,0.9999999999947121,0.0,0.9999999999957809,0.0,0.9999999999944619,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,z,0.9999999997987312,0.0,0.9999999998288702,0.0,0.9999999995679953,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,xx,0.9999999999804522,0.0,0.9999999999906878,0.0,0.9999999999954093,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,xy,0.9999999999943958,0.0,0.999999999995548,0.0,0.9999999999975807,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,xz,1.0000000000041658,0.0,1.0000000000200144,0.0,1.0000000000044147,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,yy,0.9999999999960067,0.0,0.999999999997729,0.0,0.9999999999985487,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,yz,0.9999999999947966,0.0,0.9999999999982778,0.0,1.0000000000097167,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,zz,0.9999999995875631,0.0,0.9999999997262978,0.0,0.9999999994489892,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,xxx,0.999999999979804,0.0,0.9999999999965664,0.0,0.9999999999794382,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,xxy,0.999999999985767,0.0,0.9999999999972674,0.0,0.9999999998079869,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,xxz,1.0000000000141784,0.0,1.0000000000407552,0.0,0.9999999999591203,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,xyy,0.9999999999958928,0.0,0.999999999997036,0.0,0.9999999999738379,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,xyz,0.9999999999790838,0.0,0.9999999999611962,0.0,0.9999999999556543,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,xzz,0.9999999994491593,0.0,0.9999999994862698,0.0,0.9999999946379754,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,yyy,0.9999999999965464,0.0,0.9999999999991713,0.0,0.9999999999964408,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,yyz,1.0000000000038196,0.0,1.0000000000107587,0.0,0.9999999999477313,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,yzz,0.9999999994143943,0.0,0.9999999994622257,0.0,0.9999999987052289,0.0,0.0
hex,4.0,3.0,0.0,gll,shear,0.0,sine,zzz,0.9999999996009866,0.0,0.9999999998246137,0.0,0.9999999996004428,0.0,0.0
hex,2.0,2.0,0.2,gll,shear,0.0,constant,x,nan,1.5146129380243427e-28,nan,1.0097419586828951e-28,nan,5.048709793414476e-28,nan
hex,2.0,2.0,0.2,gll,shear,0.0,constant,y,nan,5.048709793414476e-29,nan,-5.048709793414476e-29,nan,2.0194839173657902e-28,nan
hex,2.0,2.0,0.2,gll,shear,0.0,constant,z,nan,0.0,nan,5.048709793414476e-29,nan,0.0,nan
hex,2.0,2.0,0.2,gll,shear,0.0,constant,xx,nan,-8.077935669463161e-28,nan,-4.0389678347315804e-28,nan,1.2116903504194741e-27,2.649103075729715e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,xy,nan,4.0389678347315804e-28,nan,0.0,nan,8.077935669463161e-27,1.1215680656515703e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,xz,nan,-4.0389678347315804e-28,nan,-1.2116903504194741e-27,nan,2.4233807008389483e-27,1.8396821774511e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,yy,nan,0.0,nan,1.2116903504194741e-27,nan,1.6155871338926322e-27,1.6206208227383056e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,yz,nan,0.0,nan,2.0194839173657902e-27,nan,8.077935669463161e-28,1.0857345270135586e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,zz,nan,4.0389678347315804e-28,nan,-4.0389678347315804e-28,nan,-2.1204581132340797e-27,nan
hex,2.0,2.0,0.2,gll,shear,0.0,constant,xxx,nan,4.9362106390846447e-26,nan,1.092984199634255e-25,nan,1.8632247544665924e-25,nan
hex,2.0,2.0,0.2,gll,shear,0.0,constant,xxy,nan,6.462348535570529e-27,nan,1.9387045606711586e-26,nan,-6.462348535570529e-27,2.891283245445817e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,xxz,nan,-3.2311742677852644e-27,nan,-6.462348535570529e-27,nan,-3.2311742677852644e-27,4.420373053671099e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,xyy,nan,-6.462348535570529e-27,nan,0.0,nan,1.2924697071141057e-26,2.0787827473469296e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,xyz,nan,0.0,nan,-1.2924697071141057e-26,nan,7.754818242684634e-26,1.9243974711771966e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,xzz,nan,-1.6155871338926322e-27,nan,-1.2924697071141057e-26,nan,9.693522803355793e-27,3.939492237937349e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,yyy,nan,3.2311742677852644e-27,nan,2.261821987449685e-26,nan,1.6155871338926322e-26,4.962444572776162e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,yyz,nan,0.0,nan,1.9387045606711586e-26,nan,6.462348535570529e-27,2.442677455026513e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,yzz,nan,3.2311742677852644e-27,nan,1.6155871338926322e-26,nan,9.693522803355793e-27,3.447807390251527e-15
hex,2.0,2.0,0.2,gll,shear,0.0,constant,zzz,nan,-1.1309109937248425e-26,nan,-1.6963664905872638e-26,nan,-3.554291694563791e-26,8.150867572381333e-15
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,x,nan,-1.0137493075861697e-16,nan,-1.7426821597340692e-16,nan,2.426670625919226e-16,5.808251566107863e-16
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,y,nan,1.663740107921446e-17,nan,1.4521165539703956e-16,nan,1.0485090019388461e-16,3.407206179126748e-16
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,z,nan,7.230105076915893e-17,nan,-1.3830524279634994e-16,nan,-6.784223960807213e-17,4.892862231104823e-16
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,xx,nan,-4.764682526426067e-16,nan,-9.403061858381375e-16,nan,1.3728286406785909e-15,2.956778538672586e-15
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,xy,nan,4.859763175961562e-16,nan,1.981835385094062e-15,nan,4.278955080275395e-15,6.864511887512549e-15
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,xz,nan,-5.670944774195258e-16,nan,-3.9718197318372065e-16,nan,3.2115183318935337e-17,6.23287726143973e-15
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,yy,nan,1.236277685479394e-16,nan,1.3199719582773799e-15,nan,1.5553960437090448e-15,1.4829630784278444e-15
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,yz,nan,7.418310099232488e-16,nan,1.4585297637576164e-15,nan,-4.327051662269682e-16,4.448694772226834e-15
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,zz,9.644375211120078e-09,5.159785559842046e-16,9.535536980223534e-09,-9.900935830553557e-16,5.172311003030828e-09,-1.4145262348165492e-15,1.9942859473863838e-15
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,xxx,nan,1.829152696995279e-14,nan,2.1784907710549755e-14,nan,1.5878320819468106e-14,nan
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,xxy,nan,3.97758613700423e-15,nan,1.4096719918331258e-14,nan,2.160204658929139e-14,0.003528814426308101
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,xxz,nan,-3.902787091808589e-15,nan,-1.4268550939184896e-15,nan,-7.179579072558853e-15,0.0030418064320547797
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,xyy,nan,3.3276072689239245e-15,nan,1.5056852972727115e-14,nan,3.4718470619984554e-14,4.1571709752299185e-14
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,xyz,nan,9.277087494148416e-15,nan,1.6653115730746252e-14,nan,2.4440079724948038e-14,2.639608309832412e-14
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,xzz,nan,-2.6715518440902385e-15,nan,5.7917321260074e-16,nan,1.5087991408781136e-14,8.463595277954312e-14
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,yyy,nan,2.322513634992947e-15,nan,1.0150947548658388e-14,nan,2.3379354035797523e-14,2.6742470204977013e-14
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,yyz,nan,6.242269389913948e-15,nan,1.1662967629733171e-14,nan,-2.3804874252109523e-15,5.76912022048735e-14
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,yzz,3.957529258409659e-08,5.7060211942701484e-15,3.787495397437505e-08,1.0375100398744879e-14,2.4533666679386485e-08,-4.067069962828255e-15,2.529207931308605e-14
hex,2.0,2.0,0.2,gll,shear,0.0,represented_polynomial,zzz,1.5539083139590049e-09,2.370408102657331e-15,1.6353227058554884e-09,4.289277899702802e-15,5.075220910665498e-08,-3.3071491073657768e-15,1.4432251090452435e-14
