dimension,n,curved,capacity,point,xi,eta,zeta,x,y,z,field,dx,dy,dz,order,method,value,input_error,geometry_residual,inverse_residual,initialization_seconds,evaluation_seconds,reference,absolute_error,scaled_error,relative_error
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,2.0,3.0,2.0,7.0,fe_geometry,-11.285454027057376,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,11.285454027057376,11.285454027057376,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,2.0,2.0,3.0,7.0,recursive,-153.577187519986,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,153.577187519986,153.577187519986,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,2.0,2.0,3.0,7.0,direct,-60.61923654576314,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,60.61923654576314,60.61923654576314,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,2.0,2.0,3.0,7.0,fe_geometry,-60.61923654576263,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,60.61923654576263,60.61923654576263,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,2.0,1.0,4.0,7.0,recursive,83.63391349501767,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,83.63391349501767,83.63391349501767,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,2.0,1.0,4.0,7.0,direct,43.78261965244145,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,43.78261965244145,43.78261965244145,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,2.0,1.0,4.0,7.0,fe_geometry,43.78261965244137,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,43.78261965244137,43.78261965244137,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,2.0,0.0,5.0,7.0,recursive,-251.49636445061944,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,251.49636445061944,251.49636445061944,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,2.0,0.0,5.0,7.0,direct,182.0328850761604,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,182.0328850761604,182.0328850761604,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,2.0,0.0,5.0,7.0,fe_geometry,182.03288507616088,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,182.03288507616088,182.03288507616088,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,6.0,0.0,7.0,recursive,-24.44709187420499,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,24.44709187420499,24.44709187420499,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,6.0,0.0,7.0,direct,83.59277272175714,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,83.59277272175714,83.59277272175714,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,6.0,0.0,7.0,fe_geometry,83.59277272175713,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,83.59277272175713,83.59277272175713,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,5.0,1.0,7.0,recursive,72.0827703701431,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,72.0827703701431,72.0827703701431,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,5.0,1.0,7.0,direct,-9.820332649779198,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,9.820332649779198,9.820332649779198,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,5.0,1.0,7.0,fe_geometry,-9.820332649780335,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,9.820332649780335,9.820332649780335,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,4.0,2.0,7.0,recursive,-116.06318611310691,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,116.06318611310691,116.06318611310691,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,4.0,2.0,7.0,direct,3.138115184781259,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,3.138115184781259,3.138115184781259,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,4.0,2.0,7.0,fe_geometry,3.1381151847820745,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,3.1381151847820745,3.1381151847820745,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,3.0,3.0,7.0,recursive,68.21002622986873,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,68.21002622986873,68.21002622986873,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,3.0,3.0,7.0,direct,-35.91415951259407,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,35.91415951259407,35.91415951259407,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,3.0,3.0,7.0,fe_geometry,-35.914159512594416,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,35.914159512594416,35.914159512594416,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,2.0,4.0,7.0,recursive,-94.39449825742163,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,94.39449825742163,94.39449825742163,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,2.0,4.0,7.0,direct,20.75531550995435,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,20.75531550995435,20.75531550995435,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,2.0,4.0,7.0,fe_geometry,20.755315509954496,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,20.755315509954496,20.755315509954496,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,1.0,5.0,7.0,recursive,40.18133606134348,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,40.18133606134348,40.18133606134348,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,1.0,5.0,7.0,direct,-25.58602876175159,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,25.58602876175159,25.58602876175159,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,1.0,5.0,7.0,fe_geometry,-25.5860287617514,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,25.5860287617514,25.5860287617514,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,0.0,6.0,7.0,recursive,-10.507652969342885,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,10.507652969342885,10.507652969342885,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,0.0,6.0,7.0,direct,12.875059066528408,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,12.875059066528408,12.875059066528408,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,1.0,0.0,6.0,7.0,fe_geometry,12.87505906652775,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,12.87505906652775,12.87505906652775,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,7.0,0.0,7.0,recursive,-55.873503347850836,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,55.873503347850836,55.873503347850836,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,7.0,0.0,7.0,direct,-22.76995496865818,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,22.76995496865818,22.76995496865818,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,7.0,0.0,7.0,fe_geometry,-22.769954968658535,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,22.769954968658535,22.769954968658535,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,6.0,1.0,7.0,recursive,198.68417721502607,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,198.68417721502607,198.68417721502607,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,6.0,1.0,7.0,direct,13.516164291590522,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,13.516164291590522,13.516164291590522,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,6.0,1.0,7.0,fe_geometry,13.51616429159152,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,13.51616429159152,13.51616429159152,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,5.0,2.0,7.0,recursive,-77.59371149389806,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,77.59371149389806,77.59371149389806,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,5.0,2.0,7.0,direct,102.05143830737954,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,102.05143830737954,102.05143830737954,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,5.0,2.0,7.0,fe_geometry,102.05143830738076,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,102.05143830738076,102.05143830738076,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,4.0,3.0,7.0,recursive,292.0693994909257,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,292.0693994909257,292.0693994909257,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,4.0,3.0,7.0,direct,-156.12755396652918,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,156.12755396652918,156.12755396652918,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,4.0,3.0,7.0,fe_geometry,-156.1275539665272,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,156.1275539665272,156.1275539665272,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,3.0,4.0,7.0,recursive,-112.31670276869303,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,112.31670276869303,112.31670276869303,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,3.0,4.0,7.0,direct,143.11483435010535,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,143.11483435010535,143.11483435010535,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,3.0,4.0,7.0,fe_geometry,143.1148343501051,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,143.1148343501051,143.1148343501051,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,2.0,5.0,7.0,recursive,234.5518589026436,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,234.5518589026436,234.5518589026436,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,2.0,5.0,7.0,direct,-205.19452303913337,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,205.19452303913337,205.19452303913337,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,2.0,5.0,7.0,fe_geometry,-205.1945230391316,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,205.1945230391316,205.1945230391316,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,1.0,6.0,7.0,recursive,-129.12858915566508,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,129.12858915566508,129.12858915566508,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,1.0,6.0,7.0,direct,103.64528662635291,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,103.64528662635291,103.64528662635291,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,1.0,6.0,7.0,fe_geometry,103.64528662635253,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,103.64528662635253,103.64528662635253,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,0.0,7.0,7.0,recursive,299.7961418362383,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,299.7961418362383,299.7961418362383,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,0.0,7.0,7.0,direct,-37.42553864928204,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,37.42553864928204,37.42553864928204,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,0.0,0.0,7.0,7.0,fe_geometry,-37.4255386492793,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,37.4255386492793,37.4255386492793,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,8.0,0.0,0.0,8.0,recursive,-2.822679026255091e-09,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,2.822679026255091e-09,2.822679026255091e-09,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,8.0,0.0,0.0,8.0,direct,0.0,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,0.0,0.0,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,8.0,0.0,0.0,8.0,fe_geometry,-1.0325082217053895e-27,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,1.0325082217053895e-27,1.0325082217053895e-27,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,7.0,1.0,0.0,8.0,recursive,5.398788521226273e-10,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,5.398788521226273e-10,5.398788521226273e-10,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,7.0,1.0,0.0,8.0,direct,0.0,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,0.0,0.0,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,7.0,1.0,0.0,8.0,fe_geometry,-4.390931736452356e-12,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,4.390931736452356e-12,4.390931736452356e-12,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,7.0,0.0,1.0,8.0,recursive,-1.1202009350944147e-09,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,1.1202009350944147e-09,1.1202009350944147e-09,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,7.0,0.0,1.0,8.0,direct,0.0,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,0.0,0.0,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,7.0,0.0,1.0,8.0,fe_geometry,2.2050558412116328e-11,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,2.2050558412116328e-11,2.2050558412116328e-11,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,6.0,2.0,0.0,8.0,recursive,-127356.9173625924,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,127356.9173625924,127356.9173625924,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,6.0,2.0,0.0,8.0,direct,0.0,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,0.0,0.0,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,6.0,2.0,0.0,8.0,fe_geometry,-6.305741572102192e-12,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,6.305741572102192e-12,6.305741572102192e-12,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,6.0,1.0,1.0,8.0,recursive,-6181.456386832578,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,6181.456386832578,6181.456386832578,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,6.0,1.0,1.0,8.0,direct,0.0,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,0.0,0.0,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,6.0,1.0,1.0,8.0,fe_geometry,-6.690140921663495e-11,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,6.690140921663495e-11,6.690140921663495e-11,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,6.0,0.0,2.0,8.0,recursive,-101409.76029274859,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,101409.76029274859,101409.76029274859,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,6.0,0.0,2.0,8.0,direct,0.0,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,0.0,0.0,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,6.0,0.0,2.0,8.0,fe_geometry,1.0451699635802923e-10,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,1.0451699635802923e-10,1.0451699635802923e-10,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,5.0,3.0,0.0,8.0,recursive,-6320.191827852046,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,6320.191827852046,6320.191827852046,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,5.0,3.0,0.0,8.0,direct,-30706.97709405599,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,30706.97709405599,30706.97709405599,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,5.0,3.0,0.0,8.0,fe_geometry,-30706.977094056012,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,30706.977094056012,30706.977094056012,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,5.0,2.0,1.0,8.0,recursive,34381.14257591624,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,34381.14257591624,34381.14257591624,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,5.0,2.0,1.0,8.0,direct,-15819.84225815062,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,15819.84225815062,15819.84225815062,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,5.0,2.0,1.0,8.0,fe_geometry,-15819.84225815058,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,15819.84225815058,15819.84225815058,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,5.0,1.0,2.0,8.0,recursive,-20102.93389179579,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,20102.93389179579,20102.93389179579,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,5.0,1.0,2.0,8.0,direct,-8777.83205397258,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,8777.83205397258,8777.83205397258,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,5.0,1.0,2.0,8.0,fe_geometry,-8777.832053972548,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,8777.832053972548,8777.832053972548,nan
3.0,32.0,1.0,10.0,1.0,0.61,0.47,0.53,0.26219435546875,0.3355104150390624,0.16656249999999997,constant,5.0,0.0,3.0,8.0,recursive,8797.46459603075,7.771561172376096e-16,1.7763568394002505e-15,5.0158533507160116e-18,0.13714333300595172,0.01095649998751469,0.0,8797.46459603075,8797.46459603075,nan
