dimension,n,curved,field,method,order,max_absolute_error,max_scaled_error,max_element_scaled_error,discrete_relative_l2
3,8,1,constant,fe_geometry,5,6.408061432515059e-05,6.408061432515059e-05,1.9555851539657772e-09,nan
3,8,1,constant,reused,5,4.659702498003183e-07,4.659702498003183e-07,1.422028350220698e-11,nan
3,8,1,constant,reused_centered,5,3.2813444393096193e-07,3.2813444393096193e-07,1.0013868528166563e-11,nan
3,8,1,constant,recursive,6,0.0030699548061332333,0.0030699548061332333,1.1710948204548772e-08,nan
3,8,1,constant,direct,6,0.0034164542378587633,0.0034164542378587633,1.3032738639292768e-08,nan
3,8,1,constant,fe_geometry,6,0.003416454237858779,0.003416454237858779,1.3032738639292827e-08,nan
3,8,1,constant,reused,6,1.3408402640453449e-05,1.3408402640453449e-05,5.11489968889368e-11,nan
3,8,1,constant,reused_centered,6,3.0896940924868446e-05,3.0896940924868446e-05,1.1786247606227282e-10,nan
3,8,1,constant,recursive,7,0.19417116490372158,0.19417116490372158,9.258802647768096e-08,nan
3,8,1,constant,direct,7,0.20560461556087667,0.20560461556087667,9.803992059749444e-08,nan
3,8,1,constant,fe_geometry,7,0.2056046155608779,0.2056046155608779,9.803992059749503e-08,nan
3,8,1,constant,reused,7,0.0010928520061136012,0.0010928520061136012,5.211124449317938e-10,nan
3,8,1,constant,reused_centered,7,0.0016838917940444266,0.0016838917940444266,8.029421777937062e-10,nan
3,8,1,constant,recursive,8,14.60847233520324,14.60847233520324,8.707328042509103e-07,nan
3,8,1,constant,direct,8,9.530254300551515,9.530254300551515,5.680474222035119e-07,nan
3,8,1,constant,fe_geometry,8,9.530254300551352,9.530254300551352,5.680474222035022e-07,nan
3,8,1,constant,reused,8,0.05770238100483628,0.05770238100483628,3.439329922487514e-09,nan
3,8,1,constant,reused_centered,8,0.09278677291592485,0.09278677291592485,5.530522639508537e-09,nan
3,8,1,constant,recursive,9,894.5266755519773,894.5266755519773,6.6647430922983385e-06,nan
3,8,1,constant,direct,9,369.17247471264614,369.17247471264614,2.750549277012394e-06,nan
3,8,1,constant,fe_geometry,9,369.1724747126472,369.1724747126472,2.750549277012402e-06,nan
3,8,1,constant,reused,9,2.442735272072778,2.442735272072778,1.8199796021526888e-08,nan
3,8,1,constant,reused_centered,9,5.317783220210911,5.317783220210911,3.962057247915053e-08,nan
3,8,1,constant,recursive,10,65472.93561163297,65472.93561163297,6.097642296145947e-05,nan
3,8,1,constant,direct,10,16536.46412573143,16536.46412573143,1.5400782344612692e-05,nan
3,8,1,constant,fe_geometry,10,16536.464125731734,16536.464125731734,1.5400782344612977e-05,nan
3,8,1,constant,reused,10,82.46681824297121,82.46681824297121,7.680320948639066e-08,nan
3,8,1,constant,reused_centered,10,379.41844018051626,379.41844018051626,3.533609585655073e-07,nan
3,8,1,quintic,recursive,1,2.4313884239290928e-14,2.4313884239290928e-14,3.039235529911366e-15,7.692287977729153e-14
3,8,1,quintic,direct,1,6.385447726131588e-13,6.385447726131588e-13,7.981809657664485e-14,1.9095972572494415e-12
3,8,1,quintic,fe_geometry,1,6.385725281887744e-13,6.385725281887744e-13,7.98215660235968e-14,1.9095704669494374e-12
3,8,1,quintic,reused,1,2.7755575615628914e-16,2.7755575615628914e-16,3.469446951953614e-17,1.3539615058932814e-15
3,8,1,quintic,reused_centered,1,7.771561172376096e-16,7.771561172376096e-16,9.71445146547012e-17,2.7577250808952952e-15
3,8,1,quintic,recursive,2,5.732636587651996e-12,5.732636587651996e-12,8.957244668206243e-14,2.6698092595434447e-12
3,8,1,quintic,direct,2,2.975891755241378e-11,2.975891755241378e-11,4.649830867564653e-13,1.5243454436174444e-11
3,8,1,quintic,fe_geometry,2,2.975941715277486e-11,2.975941715277486e-11,4.649908930121072e-13,1.5243382193704074e-11
3,8,1,quintic,reused,2,4.318767565791859e-14,4.318767565791859e-14,6.74807432154978e-16,2.8203988754895114e-14
3,8,1,quintic,reused_centered,2,6.294964549624638e-14,6.294964549624638e-14,9.835882108788496e-16,4.1093690078716375e-14
3,8,1,quintic,recursive,3,6.274141206574768e-10,2.6142255027394867e-10,1.2254182044091344e-12,4.355445075492683e-11
3,8,1,quintic,direct,3,1.001202676320645e-09,4.902451951338538e-10,1.9554739771887597e-12,8.729043766258322e-11
3,8,1,quintic,fe_geometry,3,1.0011986795177563e-09,4.90136252764839e-10,1.955466170933118e-12,8.728582083186154e-11
3,8,1,quintic,reused,3,5.175554429470708e-12,5.175554429470708e-12,1.0108504745059976e-14,4.738756862414488e-13
3,8,1,quintic,reused_centered,3,3.546274385257675e-12,3.2644997816078103e-12,6.9263171587063965e-15,4.487822767884125e-13
3,8,1,quintic,recursive,4,3.9688583086672224e-08,1.7323747311670523e-08,9.689595480144586e-12,4.990547164229846e-10
3,8,1,quintic,direct,4,5.2623732038625803e-08,5.2623732038625803e-08,1.2847590829742628e-11,7.247600341730732e-10
3,8,1,quintic,fe_geometry,4,5.262205371447948e-08,5.262205371447948e-08,1.2847181082636591e-11,7.247474152057359e-10
3,8,1,quintic,reused,4,4.390089958228316e-10,4.390089958228316e-10,1.071799306208085e-13,7.2864115763441e-12
3,8,1,quintic,reused_centered,4,4.683258225668396e-10,4.683258225668396e-10,1.1433735902510733e-13,7.229881263401427e-12
3,8,1,quintic,recursive,5,1.490443699403432e-06,1.490443699403432e-06,4.548473203745825e-11,9.170246706396993e-09
3,8,1,quintic,direct,5,3.632607779913144e-06,3.632607779913144e-06,1.1085839172098218e-10,1.261451376734487e-08
3,8,1,quintic,fe_geometry,5,3.632618530813314e-06,3.632618530813314e-06,1.1085871981241803e-10,1.2614512854434013e-08
3,8,1,quintic,reused,5,3.399876513654476e-08,3.399876513654476e-08,1.037559971208031e-12,1.6357621528964255e-10
3,8,1,quintic,reused_centered,5,3.280319482712457e-08,3.280319482712457e-08,1.00107406088637e-12,1.6790375361121246e-10
3,8,1,quintic,recursive,6,9.01157584125567e-05,8.080193908488464e-05,3.4376433720610314e-10,1.6870314459546626e-06
3,8,1,quintic,direct,6,0.00014279420631102546,0.00010472143415964033,5.44716668361761e-10,1.9459361012842755e-06
3,8,1,quintic,fe_geometry,6,0.00014279406846817722,0.0001047214243531536,5.447161425330247e-10,1.9459377578255034e-06
3,8,1,quintic,reused,6,2.1237782892313817e-06,2.1237782892313817e-06,8.101571232724692e-12,3.3416480719138755e-08
3,8,1,quintic,reused_centered,6,2.349876277563112e-06,2.002052218674777e-06,8.964066610577057e-12,3.837662350589351e-08
3,8,1,quintic,recursive,7,0.0085814327379925,0.005104943489701798,4.091946000095606e-09,0.00011800178012533774
3,8,1,quintic,direct,7,0.008961564191696691,0.006622044120975251,4.273206802223535e-09,9.555198600275258e-05
3,8,1,quintic,fe_geometry,7,0.008961564007187395,0.00662204288845869,4.2732067142426466e-09,9.555200258081681e-05
3,8,1,quintic,reused,7,0.00017254058062210476,0.00010059626796965482,8.227376013856161e-11,2.158454420304782e-06
3,8,1,quintic,reused_centered,7,0.00015002789304396913,0.00013073795741858074,7.153887417028862e-11,2.423857053132371e-06
3,8,1,quintic,recursive,8,0.5102482276333102,0.3346929350501774,3.041316435535611e-08,0.003645832925903321
3,8,1,quintic,direct,8,0.39984409534137827,0.39984409534137827,2.3832565268360273e-08,0.0022764761120184626
3,8,1,quintic,fe_geometry,8,0.3998440950880155,0.3998440950880155,2.3832565253258675e-08,0.0022764762729640133
3,8,1,quintic,reused,8,0.008006890107045805,0.007570719013407003,4.772478405860546e-10,6.960760500665828e-05
3,8,1,quintic,reused_centered,8,0.008877804571628456,0.006569393653207347,5.29158387877253e-10,7.507159904607137e-05
3,8,1,quintic,recursive,9,41.7176126565464,20.952132588906128,3.108204354088485e-07,0.12206508160194617
3,8,1,quintic,direct,9,14.388610591355526,14.388610591355526,1.0720350288864617e-07,0.039554960865165405
3,8,1,quintic,fe_geometry,9,14.388610537589823,14.388610537589823,1.0720350248806047e-07,0.0395549613046925
3,8,1,quintic,reused,9,0.649646492387027,0.649646492387027,4.840243551038407e-09,0.0019207017821386708
3,8,1,quintic,reused_centered,9,0.5705581173356383,0.5705581173356383,4.250989238438296e-09,0.0020516462656029947
3,8,1,quintic,recursive,10,2603.648401060762,2603.648401060762,2.4248365322693828e-06,2.6195322233269898
3,8,1,quintic,direct,10,363.7886383914083,363.7886383914083,3.388045713225457e-07,0.4873173076661126
3,8,1,quintic,fe_geometry,10,363.78863835710104,363.78863835710104,3.3880457129059456e-07,0.4873173081035475
3,8,1,quintic,reused,10,35.49533851852122,35.49533851852122,3.305761005591715e-08,0.03645891010264182
3,8,1,quintic,reused_centered,10,41.14078480096404,29.127404150978556,3.831534162253518e-08,0.038680584708577076
3,32,1,constant,recursive,1,2.893252913573955e-12,2.893252913573955e-12,9.04141535491861e-14,nan
3,32,1,constant,direct,1,6.337152085283147e-11,6.337152085283147e-11,1.9803600266509833e-12,nan
3,32,1,constant,fe_geometry,1,6.337152085283145e-11,6.337152085283145e-11,1.980360026650983e-12,nan
3,32,1,constant,reused,1,3.3481735661844514e-14,3.3481735661844514e-14,1.046304239432641e-15,nan
3,32,1,constant,reused_centered,1,1.479133038770571e-13,1.479133038770571e-13,4.622290746158035e-15,nan
3,32,1,constant,recursive,2,2.3258063449953463e-09,2.3258063449953463e-09,2.271295258784518e-12,nan
3,32,1,constant,direct,2,8.389237462787428e-09,8.389237462787428e-09,8.192614709753348e-12,nan
3,32,1,constant,fe_geometry,2,8.389237462787432e-09,8.389237462787432e-09,8.192614709753351e-12,nan
3,32,1,constant,reused,2,3.0752704072208034e-11,3.0752704072208034e-11,3.003193757051566e-14,nan
3,32,1,constant,reused_centered,2,6.141225619722524e-11,6.141225619722524e-11,5.997290644260277e-14,nan
3,32,1,constant,recursive,3,9.553905179764613e-07,9.553905179764613e-07,2.9156204772230874e-11,nan
3,32,1,constant,direct,3,6.854063348216872e-07,6.854063348216872e-07,2.0916941370290748e-11,nan
3,32,1,constant,fe_geometry,3,6.854063348216877e-07,6.854063348216877e-07,2.0916941370290764e-11,nan
3,32,1,constant,reused,3,1.3865895049985551e-08,1.3865895049985551e-08,4.2315353546098484e-13,nan
3,32,1,constant,reused_centered,3,1.3427618717316965e-08,1.3427618717316965e-08,4.097784032384328e-13,nan
3,32,1,constant,recursive,4,0.00023704315709310734,0.00023704315709310734,2.2606197079954847e-10,nan
3,32,1,constant,direct,4,0.0002472234556906001,0.0002472234556906001,2.3577066010532387e-10,nan
3,32,1,constant,fe_geometry,4,0.0002472234556905999,0.0002472234556905999,2.357706601053237e-10,nan
3,32,1,constant,reused,4,3.411854964923694e-06,3.411854964923694e-06,3.253798451350874e-12,nan
3,32,1,constant,reused_centered,4,1.6543477347002562e-06,1.6543477347002562e-06,1.5777089449884951e-12,nan
3,32,1,constant,recursive,5,0.03405409820861293,0.03405409820861293,1.01489121343532e-09,nan
3,32,1,constant,direct,5,0.06617116952139993,0.06617116952139993,1.9720545268475987e-09,nan
3,32,1,constant,fe_geometry,5,0.0661711695213998,0.0661711695213998,1.972054526847595e-09,nan
3,32,1,constant,reused,5,0.0004771535357955269,0.0004771535357955269,1.4220283502207008e-11,nan
3,32,1,constant,reused_centered,5,0.0003309879415991006,0.0003309879415991006,9.864209341976064e-12,nan
3,32,1,constant,recursive,6,12.294885577109453,12.294885577109453,1.1450504490276289e-08,nan
3,32,1,constant,direct,6,14.420449430865286,14.420449430865286,1.343009009106577e-08,nan
3,32,1,constant,fe_geometry,6,14.420449430865222,14.420449430865222,1.343009009106571e-08,nan
3,32,1,constant,reused,6,0.052816647876062314,0.052816647876062314,4.91893364824935e-11,nan
3,32,1,constant,reused_centered,6,0.13105070863196425,0.13105070863196425,1.2205048336830386e-10,nan
3,32,1,constant,recursive,7,3036.12386399183,3036.12386399183,8.836283418326144e-08,nan
3,32,1,constant,direct,7,3454.80471838306,3454.80471838306,1.005480507849442e-07,nan
3,32,1,constant,fe_geometry,7,3454.8047183830245,3454.8047183830245,1.0054805078494317e-07,nan
3,32,1,constant,reused,7,17.50126044145506,17.50126044145506,5.093537166672485e-10,nan
3,32,1,constant,reused_centered,7,28.5193134358292,28.5193134358292,8.300212629788206e-10,nan
3,32,1,constant,recursive,8,983614.5115626833,983614.5115626833,8.945921868532271e-07,nan
3,32,1,constant,direct,8,654520.4899334398,654520.4899334398,5.952829177962847e-07,nan
3,32,1,constant,fe_geometry,8,654520.4899334237,654520.4899334237,5.952829177962701e-07,nan
3,32,1,constant,reused,8,3737.977487841702,3737.977487841702,3.3996707205385082e-09,nan
3,32,1,constant,reused_centered,8,6589.042654283645,6589.042654283645,5.992699383826807e-09,nan
3,32,1,constant,recursive,9,249235548.86160904,249235548.86160904,7.0837003494719125e-06,nan
3,32,1,constant,direct,9,99142877.35408603,99142877.35408603,2.8178100522520147e-06,nan
3,32,1,constant,fe_geometry,9,99142877.3540857,99142877.3540857,2.8178100522520054e-06,nan
3,32,1,constant,reused,9,639160.6861694363,639160.6861694363,1.8166039301645364e-08,nan
3,32,1,constant,reused_centered,9,1409478.9399454717,1409478.9399454717,4.005980087940406e-08,nan
3,32,1,constant,recursive,10,90097127747.68901,90097127747.68901,8.002232454246273e-05,nan
3,32,1,constant,direct,10,18196652302.924694,18196652302.924694,1.61618738862443e-05,nan
3,32,1,constant,fe_geometry,10,18196652302.925735,18196652302.925735,1.6161873886245224e-05,nan
3,32,1,constant,reused,10,86472726.40594174,86472726.40594174,7.680320948639062e-08,nan
3,32,1,constant,reused_centered,10,384018505.03803337,384018505.03803337,3.4107694894028506e-07,nan
3,32,1,quintic,recursive,1,5.620504062164855e-14,5.620504062164855e-14,1.7564075194265172e-15,2.4580862934200427e-13
3,32,1,quintic,direct,1,1.2803785809367696e-12,1.2803785809367696e-12,4.001183065427405e-14,5.808790680583258e-12
3,32,1,quintic,fe_geometry,1,1.2804618476636165e-12,1.2804618476636165e-12,4.0014432739488015e-14,5.808997530671655e-12
3,32,1,quintic,reused,1,2.9837243786801082e-15,2.9837243786801082e-15,9.324138683375338e-17,1.2718001774076732e-14
3,32,1,quintic,reused_centered,1,4.9960036108132044e-15,4.9960036108132044e-15,1.5612511283791264e-16,1.9528283640073452e-14
3,32,1,quintic,recursive,2,4.581091062050291e-11,4.581091062050291e-11,4.473721740283487e-14,2.9630092452831684e-11
3,32,1,quintic,direct,2,1.935331894742376e-10,1.935331894742376e-10,1.8899725534593514e-13,1.500085987142434e-10
3,32,1,quintic,fe_geometry,2,1.9353829650015086e-10,1.9353829650015086e-10,1.8900224267592858e-13,1.5000876727307646e-10
3,32,1,quintic,reused,2,1.8988144390164052e-12,1.8988144390164052e-12,1.8543109756019582e-15,1.2533903839030744e-12
3,32,1,quintic,reused_centered,2,2.277289468111121e-12,2.277289468111121e-12,2.2239154962022667e-15,1.47626305147453e-12
3,32,1,quintic,recursive,3,1.880137512344504e-08,7.833906301435435e-09,5.737724341871656e-13,1.6972595708235974e-09
3,32,1,quintic,direct,3,1.7114548001018193e-08,1.4418280139261164e-08,5.222945556951353e-13,2.766810388916118e-09
3,32,1,quintic,fe_geometry,3,1.7114483163993555e-08,1.4413452056882825e-08,5.222925770261705e-13,2.766684617908398e-09
3,32,1,quintic,reused,3,6.454428103097598e-10,2.689345042957333e-10,1.969735138884765e-14,5.870105763514167e-11
3,32,1,quintic,reused_centered,3,5.440226047426222e-10,2.4901901374274615e-10,1.660225234199897e-14,5.367587829174162e-11
3,32,1,quintic,recursive,4,4.630331929433851e-06,2.684090576465792e-06,4.41582863753686e-12,6.886867672722777e-08
3,32,1,quintic,direct,4,5.583409027176689e-06,5.583409027176689e-06,5.324753787209214e-12,8.448068481388828e-08
3,32,1,quintic,fe_geometry,4,5.583133391051653e-06,5.583133391051653e-06,5.324490920116094e-12,8.447647723815848e-08
3,32,1,quintic,reused,4,1.2699743834332367e-07,7.066686535939226e-08,1.2111419519741408e-13,2.024705648720614e-09
3,32,1,quintic,reused_centered,4,9.08267976384991e-08,6.15709486451177e-08,8.661918414926443e-14,1.677453568621363e-09
3,32,1,quintic,recursive,5,0.000654338096040874,0.0006492012248591195,1.9500794888760865e-11,4.368126984946603e-06
3,32,1,quintic,direct,5,0.0015135916303441466,0.0015135916303441466,4.510854573083361e-11,5.651988179502679e-06
3,32,1,quintic,fe_geometry,5,0.001513595210315244,0.001513595210315244,4.510865242228639e-11,5.6519412921839445e-06
3,32,1,quintic,reused,5,1.8889524344423148e-05,1.8889524344423148e-05,5.629516942627176e-13,1.1847918021547989e-07
3,32,1,quintic,reused_centered,5,2.1137648989366653e-05,1.655141577883157e-05,6.29951029699047e-13,1.1418597138066525e-07
3,32,1,quintic,recursive,6,0.2230891066100551,0.20984278105590126,2.0776792113674348e-10,0.003620371349648619
3,32,1,quintic,direct,6,0.2977076045428009,0.2224476993251738,2.7726181274540804e-10,0.003792742149458581
3,32,1,quintic,fe_geometry,6,0.2977074531763364,0.22244758622385807,2.7726167177440263e-10,0.0037927403561663483
3,32,1,quintic,reused,6,0.006811964443994345,0.005089913039939079,6.34413626416991e-12,9.138354352165196e-05
3,32,1,quintic,reused_centered,6,0.006736889694481718,0.004061277129752572,6.274217455165198e-12,8.590674019533807e-05
3,32,1,quintic,recursive,7,63.08852444494852,54.74737102465063,1.8361177192112815e-09,0.9342524946345755
3,32,1,quintic,direct,7,72.75905502882748,56.51181381954707,2.1175672017511526e-09,0.771743474420966
3,32,1,quintic,fe_geometry,7,72.75905835166357,56.5118165800426,2.117567298458411e-09,0.7717436043933323
3,32,1,quintic,reused,7,1.7099843572935187,0.7460574693096549,4.976709481833732e-11,0.02163836261823751
3,32,1,quintic,reused_centered,7,1.4932594088668765,0.8118154190797303,4.3459568663583966e-11,0.01937869166697742
3,32,1,quintic,recursive,8,17175.29168846127,17175.29168846127,1.5620836792060137e-08,130.97152487027867
3,32,1,quintic,direct,8,13410.660658224806,10556.309958195254,1.2196924815930111e-08,76.36174792674412
3,32,1,quintic,fe_geometry,8,13410.660656518216,10556.309956851897,1.2196924814377976e-08,76.36174857218975
3,32,1,quintic,reused,8,367.47599896613576,215.98975314182985,3.3421747408841453e-10,2.6481548259362353
3,32,1,quintic,reused_centered,8,257.2759227452592,257.2759227452592,2.3399108863055445e-10,2.1788862280085017
3,32,1,quintic,recursive,9,5380815.692634765,4130814.712437447,1.5293198011462337e-07,15749.388913492796
3,32,1,quintic,direct,9,1907892.5470871553,1907892.5470871553,5.422556759774452e-08,5641.7172008120715
3,32,1,quintic,fe_geometry,9,1907892.5471208678,1907892.5471208678,5.422556759870269e-08,5641.717198737182
3,32,1,quintic,reused,9,101979.97133953414,70114.8818027729,2.898445113133168e-09,281.91797394250784
3,32,1,quintic,reused_centered,9,63569.4250182637,41845.80275080434,1.8067517265269458e-09,210.07664719970379
3,32,1,quintic,recursive,10,1793069626.768985,1150234582.2531228,1.5925657475159705e-06,1587631.027886439
3,32,1,quintic,direct,10,324484948.9124148,324484948.9124148,2.8820052914150444e-07,336623.1110917513
3,32,1,quintic,fe_geometry,10,324484948.909592,324484948.909592,2.8820052913899727e-07,336623.11108390294
3,32,1,quintic,reused,10,22814072.21437596,14990761.919052327,2.0262966606288978e-08,22362.41077676743
3,32,1,quintic,reused_centered,10,13987019.533096382,13987019.533096382,1.2422968905220328e-08,15778.580554437727
