family,n,p,amplitude,basis,map,extra,field,derivative,error_l2_ratio,face_rms_ratio,jump_rms_ratio
tri,8.0,4.0,1.2,gll,coupled,0.0,sine,xxx,1.0097780838027437,1.0170247887001678,1.0107734493635068
tri,8.0,4.0,1.2,gll,coupled,0.0,sine,xxy,1.0053463530803317,1.0088780715358387,1.0012622884993898
tri,8.0,4.0,1.2,gll,coupled,0.0,sine,xyy,1.007971445753017,1.0111074643094804,0.9891247970051981
tri,8.0,4.0,1.2,gll,coupled,0.0,sine,yyy,1.004234619437431,1.00780172351088,1.000169278503952
tri,8.0,4.0,1.2,gll,coupled,0.0,shortwave,x,1.0005657115136823,1.0009446696868862,1.0001638443543484
tri,8.0,4.0,1.2,gll,coupled,0.0,shortwave,y,1.0005515939520753,1.000674651328854,1.0001469128583733
tri,8.0,4.0,1.2,gll,coupled,0.0,shortwave,xx,1.0014422743055567,1.002633136539704,1.002426200631419
tri,8.0,4.0,1.2,gll,coupled,0.0,shortwave,xy,1.0039247137380813,1.005797086321329,1.00488323780128
tri,8.0,4.0,1.2,gll,coupled,0.0,shortwave,yy,1.0009452326144581,1.001913759577183,1.0012657035907522
tri,8.0,4.0,1.2,gll,coupled,0.0,shortwave,xxx,1.00459557392679,1.0082926599797024,1.0004069915149587
tri,8.0,4.0,1.2,gll,coupled,0.0,shortwave,xxy,1.0046664588718266,1.0083097325068207,1.0012808024480204
tri,8.0,4.0,1.2,gll,coupled,0.0,shortwave,xyy,1.0102235539824822,1.0146573597084751,1.0022130027939198
tri,8.0,4.0,1.2,gll,coupled,0.0,shortwave,yyy,1.0047065851663932,1.0091348899420092,1.0033683249508816
tri,8.0,4.0,1.2,gll,coupled,0.0,exponential,x,1.0001940241822969,0.9998236817284499,0.9983612817862296
tri,8.0,4.0,1.2,gll,coupled,0.0,exponential,y,1.000156621366043,0.9996552083187528,0.9987913688324456
tri,8.0,4.0,1.2,gll,coupled,0.0,exponential,xx,1.0000377458223024,0.9993983464633734,0.9949766825903207
tri,8.0,4.0,1.2,gll,coupled,0.0,exponential,xy,0.9992204462395435,0.9967216696436577,0.9948425261265182
tri,8.0,4.0,1.2,gll,coupled,0.0,exponential,yy,0.9995283629028279,0.9980404188458931,0.9953053823555006
tri,8.0,4.0,1.2,gll,coupled,0.0,exponential,xxx,1.0013974349994479,1.0016975798192336,0.9859244918060158
tri,8.0,4.0,1.2,gll,coupled,0.0,exponential,xxy,0.997304801246558,0.993984600665392,0.9882175170137283
tri,8.0,4.0,1.2,gll,coupled,0.0,exponential,xyy,0.9934809341890124,0.9878601873612599,0.9851005920530881
tri,8.0,4.0,1.2,gll,coupled,0.0,exponential,yyy,0.9968442148323364,0.9923293916679795,0.9782174160817801
tri,8.0,4.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
tri,8.0,4.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
tri,8.0,4.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
tri,8.0,4.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
tri,8.0,4.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
tri,8.0,4.0,1.2,gll,coupled,0.0,constant,xxx,0.8828467742107223,0.8155742988318108,0.7897080203480297
tri,8.0,4.0,1.2,gll,coupled,0.0,constant,xxy,0.8763633961575594,0.8198736921402514,0.7934978487110365
tri,8.0,4.0,1.2,gll,coupled,0.0,constant,xyy,0.8135574583643583,0.7541161769206848,0.7652930908924522
tri,8.0,4.0,1.2,gll,coupled,0.0,constant,yyy,0.8427149534296545,0.7846145155743497,0.7778333763213501
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,x,1.0047351500598094,1.0013425992612506,0.9990896196227543
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,y,1.0006467881358412,1.0000557050169763,1.0011334790085398
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xx,1.002476696500998,1.0022452681361842,0.940821110160582
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xy,1.13272329505553,1.186199194341972,1.3551023791156942
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,yy,1.0007079094014792,1.000022694288524,0.9475902989349362
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xxx,1.0051044067398314,1.0085110530509551,1.0269963487932046
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xxy,1.0540386865004345,1.093810762650287,1.1904318242492586
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,xyy,1.3338981443272666,1.4117345980965408,0.7603861628991139
quad,4.0,3.0,1.2,gl,coupled,0.0,sine,yyy,1.0010433009898287,1.0007115408364144,1.0085359191316732
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,x,1.0007230948602255,1.0002803868395798,1.0023561738433087
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,y,1.001737244272319,1.000150881505176,0.9933086830821157
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xx,1.0008222664458724,1.0000033930220236,0.986941642394233
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xy,1.008642261408579,1.015520669435987,1.0145684044429055
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,yy,1.000636037034194,0.9977527816091528,0.9611951072353403
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xxx,1.0014964887003768,1.0012421935853144,1.0161632788188155
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xxy,1.0050539775802587,1.008328329728027,0.9934938242124467
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xyy,1.0355344182060786,1.0420248374558376,0.9821608790223192
quad,4.0,3.0,1.2,gl,coupled,0.0,shortwave,yyy,0.999505682265107,0.9957550602941014,1.0063077515001073
quad,4.0,3.0,1.2,gl,coupled,0.0,exponential,x,1.0009789515091807,1.0012593817330104,1.0062822009548364
quad,4.0,3.0,1.2,gl,coupled,0.0,exponential,y,1.0099553475739214,1.0171035952860212,0.996427852068621
quad,4.0,3.0,1.2,gl,coupled,0.0,exponential,xx,1.000782694921757,1.0012183224004374,0.8836207500443272
quad,4.0,3.0,1.2,gl,coupled,0.0,exponential,xy,1.076237377430038,1.0880758951727922,1.0827176547244057
quad,4.0,3.0,1.2,gl,coupled,0.0,exponential,yy,1.0118480431003234,1.0264578827462807,0.7965977597451425
quad,4.0,3.0,1.2,gl,coupled,0.0,exponential,xxx,1.0019195309932756,1.0024975302072276,1.0379389062944593
quad,4.0,3.0,1.2,gl,coupled,0.0,exponential,xxy,1.0074761147808828,1.0127618545029595,1.3312375035214916
quad,4.0,3.0,1.2,gl,coupled,0.0,exponential,xyy,1.418093011164657,1.364124475505917,1.1680814835613458
quad,4.0,3.0,1.2,gl,coupled,0.0,exponential,yyy,1.0409647574625176,1.0784190952092678,1.0100882063751946
quad,4.0,3.0,1.2,gl,coupled,0.0,constant,x,nan,nan,nan
quad,4.0,3.0,1.2,gl,coupled,0.0,constant,y,nan,nan,nan
quad,4.0,3.0,1.2,gl,coupled,0.0,constant,xx,nan,nan,nan
quad,4.0,3.0,1.2,gl,coupled,0.0,constant,xy,nan,nan,nan
quad,4.0,3.0,1.2,gl,coupled,0.0,constant,yy,nan,nan,nan
quad,4.0,3.0,1.2,gl,coupled,0.0,constant,xxx,nan,nan,nan
quad,4.0,3.0,1.2,gl,coupled,0.0,constant,xxy,nan,nan,nan
quad,4.0,3.0,1.2,gl,coupled,0.0,constant,xyy,nan,nan,nan
quad,4.0,3.0,1.2,gl,coupled,0.0,constant,yyy,nan,nan,nan
quad,4.0,3.0,1.2,bernstein,coupled,0.0,sine,x,1.0047351500589146,1.001342599259883,0.9990896196230655
quad,4.0,3.0,1.2,bernstein,coupled,0.0,sine,y,1.0006467881363204,1.000055705017567,1.0011334790091422
quad,4.0,3.0,1.2,bernstein,coupled,0.0,sine,xx,1.0024766965002192,1.0022452681351195,0.9408211101583139
quad,4.0,3.0,1.2,bernstein,coupled,0.0,sine,xy,1.132723295062818,1.1861991943532648,1.355102379095964
quad,4.0,3.0,1.2,bernstein,coupled,0.0,sine,yy,1.0007079094016706,1.0000226942887862,0.9475902989353766
quad,4.0,3.0,1.2,bernstein,coupled,0.0,sine,xxx,1.0051044067393626,1.0085110530501182,1.026996348792452
quad,4.0,3.0,1.2,bernstein,coupled,0.0,sine,xxy,1.0540386864939322,1.0938107626317013,1.1904318242352494
quad,4.0,3.0,1.2,bernstein,coupled,0.0,sine,xyy,1.3338981443306097,1.4117345981052278,0.7603861629835489
quad,4.0,3.0,1.2,bernstein,coupled,0.0,sine,yyy,1.0010433009897275,1.0007115408362104,1.0085359191312955
quad,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,x,1.0007230948602013,1.00028038683955,1.0023561738432682
quad,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,y,1.0017372442723433,1.0001508815051936,0.9933086830821138
quad,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,xx,1.0008222664458557,1.0000033930220071,0.9869416423942157
quad,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,xy,1.008642261408555,1.015520669435961,1.0145684044428582
quad,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,yy,1.0006360370342122,0.9977527816091613,0.9611951072353773
quad,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,xxx,1.0014964887003766,1.0012421935852989,1.0161632788188206
quad,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,xxy,1.005053977580213,1.0083283297279477,0.993493824212441
quad,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,xyy,1.0355344182061814,1.0420248374559968,0.9821608790223337
quad,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,yyy,0.9995056822651164,0.9957550602940807,1.0063077515000887
quad,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,x,1.0009789516229057,1.0012593818525126,1.006282201088825
quad,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,y,1.0099553476061915,1.017103595319007,0.9964278521156167
quad,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,xx,1.000782694959132,1.001218322445764,0.8836207497145446
quad,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,xy,1.0762373768543427,1.0880758941383692,1.0827176553577351
quad,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,yy,1.0118480430607124,1.026457882643816,0.79659775960516
quad,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,xxx,1.001919530977515,1.0024975301847534,1.037938906297718
quad,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,xxy,1.0074761146624063,1.0127618544479817,1.331237495478175
quad,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,xyy,1.4180930088227277,1.3641244724009347,1.1680814808056714
quad,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,yyy,1.0409647573143517,1.0784190948171157,1.0100882061663952
quad,4.0,3.0,1.2,bernstein,coupled,0.0,constant,x,nan,nan,nan
quad,4.0,3.0,1.2,bernstein,coupled,0.0,constant,y,nan,nan,nan
quad,4.0,3.0,1.2,bernstein,coupled,0.0,constant,xx,nan,nan,nan
quad,4.0,3.0,1.2,bernstein,coupled,0.0,constant,xy,nan,nan,nan
quad,4.0,3.0,1.2,bernstein,coupled,0.0,constant,yy,nan,nan,nan
quad,4.0,3.0,1.2,bernstein,coupled,0.0,constant,xxx,nan,nan,nan
quad,4.0,3.0,1.2,bernstein,coupled,0.0,constant,xxy,nan,0.990784267963291,0.9967823798270358
quad,4.0,3.0,1.2,bernstein,coupled,0.0,constant,xyy,nan,1.0040753846793415,0.9953885474540065
quad,4.0,3.0,1.2,bernstein,coupled,0.0,constant,yyy,nan,nan,nan
quad,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,x,1.700966857407672e-11,1.2044616905183323e-11,2.194984013222358e-11
quad,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,y,1.2766129545096088e-10,9.72373102756085e-11,1.8676356274213113e-10
quad,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,xx,4.4907473305404086e-12,2.7962653461800665e-12,1.0784420055772185e-11
quad,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,xy,1.246932124729778e-09,1.0269277388789822e-09,1.641739952563371e-09
quad,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,yy,3.1848408260990066e-11,1.978589886691187e-11,2.992894505482468e-11
quad,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,xxx,1.4069316148609187e-12,1.0233077529535166e-12,4.1675389522592115e-11
quad,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,xxy,3.5932326588094453e-10,2.3278971099488283e-10,1.06623370589052e-09
quad,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,xyy,3.6801401422895473e-09,3.1621486238335685e-09,3.386440463541884e-09
quad,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,yyy,7.716320870993405e-12,5.263771117629566e-12,3.285842400399581e-11
quad,4.0,3.0,0.7,gl,separable,0.0,constant,x,nan,nan,nan
quad,4.0,3.0,0.7,gl,separable,0.0,constant,y,nan,nan,nan
quad,4.0,3.0,0.7,gl,separable,0.0,constant,xx,nan,nan,nan
quad,4.0,3.0,0.7,gl,separable,0.0,constant,xy,nan,nan,nan
quad,4.0,3.0,0.7,gl,separable,0.0,constant,yy,nan,nan,nan
quad,4.0,3.0,0.7,gl,separable,0.0,constant,xxx,nan,nan,nan
quad,4.0,3.0,0.7,gl,separable,0.0,constant,xxy,nan,nan,nan
quad,4.0,3.0,0.7,gl,separable,0.0,constant,xyy,nan,nan,nan
quad,4.0,3.0,0.7,gl,separable,0.0,constant,yyy,nan,nan,nan
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,x,1.1195385628366921e-10,9.999120909733433e-11,2.0955755699888527e-10
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,y,1.256241255916458e-09,1.2420613314436887e-09,1.654478954566498e-09
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xx,3.485658971911145e-11,2.4299205729800425e-11,1.292584808572877e-10
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xy,1.6828477590237615e-08,1.5162369223988333e-08,2.0243613994913007e-08
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,yy,4.0267797492632005e-10,3.112086420991079e-10,4.094581498238102e-10
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xxx,1.0957359704383242e-11,8.71354887331793e-12,5.702817443755304e-10
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xxy,5.133240685705501e-09,3.630116469008181e-09,6.2740079458719466e-09
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xyy,7.60010236636061e-08,7.028840185633347e-08,9.21416395734975e-08
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,yyy,1.1136997067565554e-10,9.084870688964192e-11,6.511243728741102e-10
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,x,nan,nan,nan
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,y,nan,nan,nan
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,xx,nan,nan,nan
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,xy,nan,nan,nan
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,yy,nan,nan,nan
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,xxx,nan,1.5610366668501388,1.2049775763913746
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,xxy,nan,1.0552016976435512,1.050616844465957
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,xyy,nan,1.0025761047777662,0.989902607480453
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,yyy,nan,nan,nan
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,x,1.0022776175043857,1.0031488627971465,1.0014819689459673
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,y,1.002228105862724,1.0033195501915004,1.0028782943918837
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,xx,1.0070370589891133,1.0127576771069124,0.9964416529343264
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,xy,1.008769093312297,1.0124448632237026,0.9845497257374581
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,yy,1.0060175022695153,1.011281901076566,0.9899138237932716
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,xxx,1.0522811817787825,1.0964796518800333,1.0521241734205744
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,xxy,1.0175968760306333,1.0285199745185238,1.032891712519024
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,xyy,1.0196221656586901,1.0294360676226386,1.0569179278591283
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,yyy,1.0286851406590334,1.0532154153196656,1.044822054932382
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,x,1.0019158117539044,1.0028751860751766,1.0021825837872482
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,y,1.0021922721038097,1.0026650296242972,1.0000881087026243
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xx,1.004396000815343,1.007752527042155,1.0020090550615195
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xy,1.0082062202548856,1.0120938550334162,1.00299058644889
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,yy,1.0052026729450179,1.0109058178470587,0.9985231095456442
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xxx,1.014085307252536,1.0253407448709435,1.0236524152829247
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xxy,1.0074711330642048,1.0132399542644193,1.0115067464816287
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,xyy,1.0248913340199164,1.0362943582300743,1.0093268512284739
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,yyy,1.027357132014585,1.0593588575991697,1.0366065722641822
tri,4.0,3.0,1.2,gl,coupled,0.0,exponential,x,1.0016382159022807,1.0003505190190936,0.9923280590062614
tri,4.0,3.0,1.2,gl,coupled,0.0,exponential,y,1.001313679603253,0.9994015494206065,0.9945109402197104
tri,4.0,3.0,1.2,gl,coupled,0.0,exponential,xx,1.003644385347327,1.0017570861809666,0.975029095856425
tri,4.0,3.0,1.2,gl,coupled,0.0,exponential,xy,0.9995213867369231,0.9903484285432985,0.9697763578798704
tri,4.0,3.0,1.2,gl,coupled,0.0,exponential,yy,1.0012275597932299,0.9950839649591227,0.976124196395448
tri,4.0,3.0,1.2,gl,coupled,0.0,exponential,xxx,1.0340455957010837,1.0544341775086747,0.9839432089443798
tri,4.0,3.0,1.2,gl,coupled,0.0,exponential,xxy,0.9986278560303206,0.9877908194407671,0.973819707175112
tri,4.0,3.0,1.2,gl,coupled,0.0,exponential,xyy,0.98064282616141,0.9590925552742134,0.9643862139011528
tri,4.0,3.0,1.2,gl,coupled,0.0,exponential,yyy,1.0657860480360686,1.0876402495437252,0.9841775003035383
tri,4.0,3.0,1.2,gl,coupled,0.0,constant,x,nan,nan,nan
tri,4.0,3.0,1.2,gl,coupled,0.0,constant,y,nan,nan,nan
tri,4.0,3.0,1.2,gl,coupled,0.0,constant,xx,nan,nan,nan
tri,4.0,3.0,1.2,gl,coupled,0.0,constant,xy,nan,nan,nan
tri,4.0,3.0,1.2,gl,coupled,0.0,constant,yy,nan,nan,nan
tri,4.0,3.0,1.2,gl,coupled,0.0,constant,xxx,nan,nan,nan
tri,4.0,3.0,1.2,gl,coupled,0.0,constant,xxy,nan,nan,nan
tri,4.0,3.0,1.2,gl,coupled,0.0,constant,xyy,nan,nan,nan
tri,4.0,3.0,1.2,gl,coupled,0.0,constant,yyy,nan,nan,nan
tri,4.0,3.0,1.2,bernstein,coupled,0.0,sine,x,1.0022776175044916,1.0031488627971288,1.001481968945968
tri,4.0,3.0,1.2,bernstein,coupled,0.0,sine,y,1.002228105862434,1.0033195501912182,1.002878294391726
tri,4.0,3.0,1.2,bernstein,coupled,0.0,sine,xx,1.007037058989063,1.0127576771066755,0.9964416529344613
tri,4.0,3.0,1.2,bernstein,coupled,0.0,sine,xy,1.0087690933112055,1.0124448632225242,0.9845497257359604
tri,4.0,3.0,1.2,bernstein,coupled,0.0,sine,yy,1.006017502269338,1.0112819010763803,0.9899138237940683
tri,4.0,3.0,1.2,bernstein,coupled,0.0,sine,xxx,1.05228118178044,1.0964796518819404,1.052124173420507
tri,4.0,3.0,1.2,bernstein,coupled,0.0,sine,xxy,1.0175968760285843,1.0285199745160734,1.0328917125170307
tri,4.0,3.0,1.2,bernstein,coupled,0.0,sine,xyy,1.019622165657409,1.0294360676215002,1.0569179278577987
tri,4.0,3.0,1.2,bernstein,coupled,0.0,sine,yyy,1.0286851406582866,1.05321541531907,1.0448220549325558
tri,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,x,1.0019158117538998,1.0028751860751728,1.002182583787241
tri,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,y,1.0021922721037877,1.0026650296242687,1.0000881087026199
tri,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,xx,1.0043960008153434,1.0077525270421575,1.0020090550614993
tri,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,xy,1.0082062202548288,1.01209385503336,1.0029905864488304
tri,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,yy,1.0052026729449934,1.0109058178470247,0.9985231095456045
tri,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,xxx,1.0140853072525455,1.0253407448709546,1.0236524152829098
tri,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,xxy,1.0074711330641704,1.0132399542643773,1.011506746481585
tri,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,xyy,1.02489133401982,1.03629435822997,1.0093268512283944
tri,4.0,3.0,1.2,bernstein,coupled,0.0,shortwave,yyy,1.0273571320143817,1.0593588575989958,1.0366065722640354
tri,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,x,1.0016382159133101,1.0003505190306472,0.9923280590189982
tri,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,y,1.001313679600321,0.9994015494201739,0.9945109402174662
tri,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,xx,1.0036443853568593,1.001757086193628,0.9750290958689186
tri,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,xy,0.9995213867482355,0.9903484285536172,0.9697763578874492
tri,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,yy,1.0012275597871225,0.9950839649548547,0.9761241963947747
tri,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,xxx,1.0340455956851153,1.0544341774900976,0.9839432089347756
tri,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,xxy,0.9986278560470949,0.9877908194583076,0.973819707184288
tri,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,xyy,0.9806428261775118,0.9590925552885403,0.9643862139222662
tri,4.0,3.0,1.2,bernstein,coupled,0.0,exponential,yyy,1.0657860480468402,1.0876402495413107,0.9841775002917412
tri,4.0,3.0,1.2,bernstein,coupled,0.0,constant,x,nan,nan,nan
tri,4.0,3.0,1.2,bernstein,coupled,0.0,constant,y,nan,nan,nan
tri,4.0,3.0,1.2,bernstein,coupled,0.0,constant,xx,nan,nan,nan
tri,4.0,3.0,1.2,bernstein,coupled,0.0,constant,xy,nan,nan,nan
tri,4.0,3.0,1.2,bernstein,coupled,0.0,constant,yy,nan,nan,nan
tri,4.0,3.0,1.2,bernstein,coupled,0.0,constant,xxx,nan,nan,nan
tri,4.0,3.0,1.2,bernstein,coupled,0.0,constant,xxy,nan,nan,nan
tri,4.0,3.0,1.2,bernstein,coupled,0.0,constant,xyy,nan,nan,nan
tri,4.0,3.0,1.2,bernstein,coupled,0.0,constant,yyy,nan,nan,nan
tri,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,x,9.021807762482431e-11,6.552962297969083e-11,8.410687972793442e-11
tri,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,y,1.0383495753056717e-09,7.542779416035482e-10,1.0275846878746763e-09
tri,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,xx,2.5255358690158714e-11,1.4309226862625485e-11,2.8547410951702206e-11
tri,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,xy,9.484605745106476e-10,6.39144203053017e-10,4.4747391150349305e-10
tri,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,yy,3.254655357525514e-10,1.8837581441188683e-10,2.444667942328271e-10
tri,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,xxx,5.278414922093787e-12,3.737242997074223e-12,1.1037419570490275e-11
tri,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,xxy,3.4152166621952385e-10,1.9802444345415293e-10,2.6426728637151417e-10
tri,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,xyy,4.054280331455191e-09,2.0149913752737913e-09,2.7616597352369487e-09
tri,4.0,3.0,0.7,gl,separable,0.0,represented_quadratic,yyy,4.800585386006104e-11,3.1578114459807723e-11,1.0059313013885283e-10
tri,4.0,3.0,0.7,gl,separable,0.0,constant,x,nan,nan,nan
tri,4.0,3.0,0.7,gl,separable,0.0,constant,y,nan,nan,nan
tri,4.0,3.0,0.7,gl,separable,0.0,constant,xx,nan,nan,nan
tri,4.0,3.0,0.7,gl,separable,0.0,constant,xy,nan,nan,nan
tri,4.0,3.0,0.7,gl,separable,0.0,constant,yy,nan,nan,nan
tri,4.0,3.0,0.7,gl,separable,0.0,constant,xxx,nan,nan,nan
tri,4.0,3.0,0.7,gl,separable,0.0,constant,xxy,nan,nan,nan
tri,4.0,3.0,0.7,gl,separable,0.0,constant,xyy,nan,nan,nan
tri,4.0,3.0,0.7,gl,separable,0.0,constant,yyy,nan,nan,nan
tri,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,x,3.069673364233163e-10,2.2945182697887057e-10,3.2388246748898837e-10
tri,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,y,3.5671973309251835e-09,2.8783370350196934e-09,3.726674337669613e-09
tri,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xx,8.356932097052659e-11,4.774976291665492e-11,1.138211655780474e-10
tri,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xy,3.450453853674153e-09,2.3195607261896495e-09,1.948384787485141e-09
tri,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,yy,1.2001148109320858e-09,7.250583030640482e-10,1.015237877347545e-09
tri,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xxx,2.395031528240713e-11,1.5899362469246338e-11,6.772583983187899e-11
tri,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xxy,1.2329197582476953e-09,7.081770759344664e-10,1.040813905161862e-09
tri,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xyy,1.834917155005433e-08,8.177388008388969e-09,1.197225443683629e-08
tri,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,yyy,3.091781061266023e-10,1.7796620137814102e-10,8.281448008588695e-10
tri,4.0,3.0,0.7,bernstein,separable,0.0,constant,x,nan,nan,nan
tri,4.0,3.0,0.7,bernstein,separable,0.0,constant,y,nan,nan,nan
tri,4.0,3.0,0.7,bernstein,separable,0.0,constant,xx,nan,nan,nan
tri,4.0,3.0,0.7,bernstein,separable,0.0,constant,xy,nan,nan,nan
tri,4.0,3.0,0.7,bernstein,separable,0.0,constant,yy,nan,nan,nan
tri,4.0,3.0,0.7,bernstein,separable,0.0,constant,xxx,1.3935894800422806,1.8129328446685464,1.600948088499381
tri,4.0,3.0,0.7,bernstein,separable,0.0,constant,xxy,nan,nan,nan
tri,4.0,3.0,0.7,bernstein,separable,0.0,constant,xyy,nan,nan,nan
